method,n_iv,beta,se,pvalue,gene_symbol,ensembl_gene_id,outcome,or,or_ci_lower,or_ci_upper,egger_intercept,egger_intercept_p,cochran_q,cochran_q_p,steiger_direction,steiger_p,n_iv_preharm,n_iv_postharm,n_palindromic,n_removed,outcome_scale_original,outcome_scale_used,ukb_rescaled
MR Egger,3,-1.07990448829678,0.959884456663415,0.462584789825107,HAPLN3,ENSG00000140511,UKB_hyperthyroid,0.339627962541026,0.0517527336872693,2.22881275483507,0.123633578076631,0.398959531767665,1.91422487964883,0.384000110042894,,,3,3,1,0,LMM_binary,log_odds,TRUE
Weighted median,3,0.211837962816107,0.198930482987963,0.286928257139532,HAPLN3,ENSG00000140511,UKB_hyperthyroid,1.23594759938363,0.83688736801294,1.82529516731641,0.123633578076631,0.398959531767665,1.91422487964883,0.384000110042894,,,3,3,1,0,LMM_binary,log_odds,TRUE
Weighted mode,3,0.0909915440323092,0.408007184902082,0.844229823240439,HAPLN3,ENSG00000140511,UKB_hyperthyroid,1.0952597437383,0.492282500937534,2.43679981305268,0.123633578076631,0.398959531767665,1.91422487964883,0.384000110042894,,,3,3,1,0,LMM_binary,log_odds,TRUE
Wald ratio,1,-0.140224432784987,0.170136786245982,0.409833628573882,HBEGF,ENSG00000113070,UKB_hyperthyroid,0.869163144802066,0.622698681917746,1.21317837056544,,,,,,,1,1,0,0,LMM_binary,log_odds,TRUE
Wald ratio,1,-0.0196117024893378,0.121392802956023,0.871655724224119,HCAR1,ENSG00000196917,UKB_hyperthyroid,0.980579355915826,0.772949473819607,1.24398282917093,,,,,,,1,1,1,0,LMM_binary,log_odds,TRUE
Wald ratio,1,-0.110751702498446,0.188743537514724,0.557348732013454,HCAR2,ENSG00000182782,UKB_hyperthyroid,0.895160987573942,0.618357174612453,1.2958743369907,,,,,,,1,1,0,0,LMM_binary,log_odds,TRUE
Inverse variance weighted,5,0.00353706409348979,0.0579762489533046,0.95135216341244,HCAR3,ENSG00000255398,UKB_hyperthyroid,1.00354332688648,0.895747795510087,1.12431112193236,-0.000110793437378922,0.999062514901467,1.51369748970053,0.824212390754057,,,5,5,0,0,LMM_binary,log_odds,TRUE
MR Egger,5,0.00386522305960364,0.263767917991732,0.989228371704709,HCAR3,ENSG00000255398,UKB_hyperthyroid,1.00387270266793,0.598625014435946,1.68345855729297,-0.000110793437378922,0.999062514901467,1.51369748970053,0.824212390754057,,,5,5,0,0,LMM_binary,log_odds,TRUE
Weighted median,5,-0.0012169361825887,0.0629000603435803,0.984564179825409,HCAR3,ENSG00000255398,UKB_hyperthyroid,0.998783803983972,0.882937330347326,1.12983000357259,-0.000110793437378922,0.999062514901467,1.51369748970053,0.824212390754057,,,5,5,0,0,LMM_binary,log_odds,TRUE
Weighted mode,5,-0.0329970657362141,0.198196144494037,0.87585064379336,HCAR3,ENSG00000255398,UKB_hyperthyroid,0.967541398606554,0.65608724139795,1.42684737478337,-0.000110793437378922,0.999062514901467,1.51369748970053,0.824212390754057,,,5,5,0,0,LMM_binary,log_odds,TRUE
Inverse variance weighted,2,-0.107695300996141,0.119998804022392,0.369468288660675,HCK,ENSG00000101336,UKB_hyperthyroid,0.897901144337674,0.709714177514168,1.13598754336116,,,0.341847425856634,0.558764788894078,,,2,2,0,0,LMM_binary,log_odds,TRUE
Wald ratio,1,0.17504355730085,0.213469889632989,0.412220786443969,HCN3,ENSG00000143630,UKB_hyperthyroid,1.19129810521226,0.783991244534396,1.81021304176064,,,,,,,1,1,0,0,LMM_binary,log_odds,TRUE
Wald ratio,1,-0.323547177395687,0.210338930727512,0.123995265463006,HDAC1,ENSG00000116478,UKB_hyperthyroid,0.723577820599981,0.479116506942531,1.09277149686479,,,,,,,1,1,0,0,LMM_binary,log_odds,TRUE
Wald ratio,1,-0.176356859531824,0.135700811488047,0.193737885094677,HDAC10,ENSG00000100429,UKB_hyperthyroid,0.838318767908276,0.642537273896764,1.09375500095916,,,,,,,1,1,0,0,LMM_binary,log_odds,TRUE
Wald ratio,1,0.139829781072314,0.527162727683564,0.79081707298354,HDAC11,ENSG00000163517,UKB_hyperthyroid,1.15007801714799,0.40925814315066,3.23189524182573,,,,,,,2,1,1,1,LMM_binary,log_odds,TRUE
Wald ratio,1,-0.212408061561123,0.19768845562351,0.282617189780202,HDAC3,ENSG00000171720,UKB_hyperthyroid,0.808634657512027,0.548878905543317,1.19131925589731,,,,,,,1,1,0,0,LMM_binary,log_odds,TRUE
Inverse variance weighted,2,-0.10567292596701,0.0983770801603542,0.282750058647986,HDAC4,ENSG00000068024,UKB_hyperthyroid,0.899718874637252,0.741936215029971,1.09105612717102,,,0.0105792898799262,0.918077517272979,,,2,2,0,0,LMM_binary,log_odds,TRUE
Inverse variance weighted,3,-0.0748479401145903,0.302765464108809,0.804742409993924,HDAC7,ENSG00000061273,UKB_hyperthyroid,0.927884569623057,0.512595496974516,1.67962804906842,0.00147594449863077,0.988360954257549,4.50624124791832,0.105070825887309,,,3,3,0,0,LMM_binary,log_odds,TRUE
MR Egger,3,-0.0913026597347583,0.996560127588838,0.941836663464025,HDAC7,ENSG00000061273,UKB_hyperthyroid,0.912741419014379,0.129437063798619,6.436308685745,0.00147594449863077,0.988360954257549,4.50624124791832,0.105070825887309,,,3,3,0,0,LMM_binary,log_odds,TRUE
Weighted median,3,-0.0450397953754699,0.252840066276616,0.858616551257254,HDAC7,ENSG00000061273,UKB_hyperthyroid,0.955959438311345,0.5823950244744,1.56913848726864,0.00147594449863077,0.988360954257549,4.50624124791832,0.105070825887309,,,3,3,0,0,LMM_binary,log_odds,TRUE
Weighted mode,3,0.0359937626664288,0.467336285429777,0.945619943876652,HDAC7,ENSG00000061273,UKB_hyperthyroid,1.03664938054278,0.414788985485166,2.59081599508421,0.00147594449863077,0.988360954257549,4.50624124791832,0.105070825887309,,,3,3,0,0,LMM_binary,log_odds,TRUE
Wald ratio,1,0.0393163305327277,0.210929379730989,0.852134459981066,HDGF,ENSG00000143321,UKB_hyperthyroid,1.04009944682897,0.68790450349666,1.57261197418398,,,,,,,1,1,0,0,LMM_binary,log_odds,TRUE
Inverse variance weighted,3,-0.0128248194831858,0.068980321170201,0.852507518701187,HEBP1,ENSG00000013583,UKB_hyperthyroid,0.987257068076008,0.862408477304844,1.1301796586138,0.00923114521649212,0.930809605150845,0.0269196331327355,0.986630361716843,,,3,3,0,0,LMM_binary,log_odds,TRUE
MR Egger,3,-0.0425281425172588,0.280826606833697,0.904317874776517,HEBP1,ENSG00000013583,UKB_hyperthyroid,0.95836349438025,0.552695372942982,1.66178446993345,0.00923114521649212,0.930809605150845,0.0269196331327355,0.986630361716843,,,3,3,0,0,LMM_binary,log_odds,TRUE
Weighted median,3,-0.012885708212568,0.0691906871124361,0.852260697908291,HEBP1,ENSG00000013583,UKB_hyperthyroid,0.987196957077619,0.862000477001194,1.13057690577352,0.00923114521649212,0.930809605150845,0.0269196331327355,0.986630361716843,,,3,3,0,0,LMM_binary,log_odds,TRUE
Weighted mode,3,-0.0124889443973143,0.179532053729621,0.950870316337747,HEBP1,ENSG00000013583,UKB_hyperthyroid,0.987588718822019,0.694632903262235,1.40409628303529,0.00923114521649212,0.930809605150845,0.0269196331327355,0.986630361716843,,,3,3,0,0,LMM_binary,log_odds,TRUE
Inverse variance weighted,2,0.298348402471901,0.212954219945679,0.161214718591105,HEXA,ENSG00000213614,UKB_hyperthyroid,1.34763122414813,0.887770630251204,2.04569722675451,,,0.211579441033381,0.645532261002146,,,2,2,0,0,LMM_binary,log_odds,TRUE
Wald ratio,1,1.42219137425033,0.513236843712383,0.00558803872525994,HFE,ENSG00000010704,UKB_hyperthyroid,4.14619636019132,1.51626058239742,11.3377241727688,,,,,,,1,1,0,0,LMM_binary,log_odds,TRUE
Wald ratio,1,-0.396075961371972,0.40451246867014,0.32750882793118,HGF,ENSG00000019991,UKB_hyperthyroid,0.672955575367035,0.304549878708174,1.48701161313391,,,,,,,1,1,0,0,LMM_binary,log_odds,TRUE
Inverse variance weighted,3,-0.0089925530638777,0.150833648129176,0.952459075989476,HIF1A,ENSG00000100644,UKB_hyperthyroid,0.991047759014759,0.73739873888856,1.3319464881762,0.0466094937491655,0.648356740833917,0.459765751852167,0.794626666965661,,,3,3,0,0,LMM_binary,log_odds,TRUE
MR Egger,3,-0.193017165541643,0.334505280752958,0.666823055527823,HIF1A,ENSG00000100644,UKB_hyperthyroid,0.824467821580916,0.427993394976447,1.58821887627445,0.0466094937491655,0.648356740833917,0.459765751852167,0.794626666965661,,,3,3,0,0,LMM_binary,log_odds,TRUE
Weighted median,3,-0.0488340518022402,0.165095899352676,0.767388907216391,HIF1A,ENSG00000100644,UKB_hyperthyroid,0.952339155552609,0.689063386392232,1.31620673091808,0.0466094937491655,0.648356740833917,0.459765751852167,0.794626666965661,,,3,3,0,0,LMM_binary,log_odds,TRUE
Weighted mode,3,-0.0558286891651009,0.232594579647665,0.832669133155512,HIF1A,ENSG00000100644,UKB_hyperthyroid,0.945701130864546,0.599467171823263,1.49190926702181,0.0466094937491655,0.648356740833917,0.459765751852167,0.794626666965661,,,3,3,0,0,LMM_binary,log_odds,TRUE
Wald ratio,1,-0.200514134710361,0.281775429229343,0.47670648543457,HILPDA,ENSG00000135245,UKB_hyperthyroid,0.818309923370235,0.471048613931567,1.42157541893008,,,,,,,1,1,0,0,LMM_binary,log_odds,TRUE
Wald ratio,1,0.12746991669737,0.311924351608431,0.68279175422656,HIPK1,ENSG00000163349,UKB_hyperthyroid,1.13595069457862,0.616373719163413,2.09350908449674,,,,,,,1,1,0,0,LMM_binary,log_odds,TRUE
Wald ratio,1,-0.638343851594422,0.336796802993629,0.0580476083448944,HIPK2,ENSG00000064393,UKB_hyperthyroid,0.528166422085865,0.272950290771725,1.02201675121967,,,,,,,1,1,0,0,LMM_binary,log_odds,TRUE
Wald ratio,1,0.7109913496778,0.242517654029906,0.00337101735424256,HIPK3,ENSG00000110422,UKB_hyperthyroid,2.03600865503307,1.26573976760609,3.27502647025911,,,,,,,1,1,0,0,LMM_binary,log_odds,TRUE
Wald ratio,1,0.390429616876469,0.157261934485075,0.0130401526536386,HIST1H1C,ENSG00000187837,UKB_hyperthyroid,1.4776154660811,1.08566882460473,2.01106213618777,,,,,,,1,1,1,0,LMM_binary,log_odds,TRUE
Wald ratio,1,0.386242267309715,0.283212447462137,0.17263370896737,HIST1H1E,ENSG00000168298,UKB_hyperthyroid,1.47144110971531,0.844632101124776,2.56341066894918,,,,,,,1,1,0,0,LMM_binary,log_odds,TRUE
Inverse variance weighted,2,0.943652965282657,1.29350913336189,0.465677879498708,HIST1H3B,ENSG00000124693,UKB_hyperthyroid,2.56935004278659,0.203594514723235,32.4250368500427,,,60.6699987251835,6.74909245009434e-15,,,2,2,0,0,LMM_binary,log_odds,TRUE
Wald ratio,1,0.170374973204153,0.198169385736707,0.389930083229153,HIST1H3D,ENSG00000197409,UKB_hyperthyroid,1.18574939221862,0.804095671210256,1.74855016820402,,,,,,,1,1,0,0,LMM_binary,log_odds,TRUE
Inverse variance weighted,2,0.0840302499367897,0.112934271145105,0.456838162189204,HIST1H3E,ENSG00000196966,UKB_hyperthyroid,1.08766179501174,0.871690437030114,1.35714254748363,,,1.91453840471886,0.166459995594217,,,2,2,0,0,LMM_binary,log_odds,TRUE
Wald ratio,1,0.570917312242314,0.155994761258575,0.000252363656552728,HIST1H4E,ENSG00000198518,UKB_hyperthyroid,1.76988984863978,1.30364942327328,2.40287766050849,,,,,,,1,1,0,0,LMM_binary,log_odds,TRUE
Inverse variance weighted,4,0.20422740728519,0.0604188167039661,0.000724343092389582,HIST1H4H,ENSG00000158406,UKB_hyperthyroid,1.22657705430096,1.08959550010545,1.38077962876317,0.0254175680011852,0.554181783412578,2.62796952561315,0.452607213551199,,,4,4,0,0,LMM_binary,log_odds,TRUE
MR Egger,4,0.125352661177525,0.127996998802626,0.430684040166246,HIST1H4H,ENSG00000158406,UKB_hyperthyroid,1.13354814100766,0.882036838822066,1.4567774626034,0.0254175680011852,0.554181783412578,2.62796952561315,0.452607213551199,,,4,4,0,0,LMM_binary,log_odds,TRUE
Weighted median,4,0.204101686813702,0.0628201621672533,0.00115818089296329,HIST1H4H,ENSG00000158406,UKB_hyperthyroid,1.22642285814839,1.0843428865069,1.38711937497391,0.0254175680011852,0.554181783412578,2.62796952561315,0.452607213551199,,,4,4,0,0,LMM_binary,log_odds,TRUE
Weighted mode,4,0.200342316618026,0.230098335231069,0.447999119588114,HIST1H4H,ENSG00000158406,UKB_hyperthyroid,1.22182093619215,0.77829439982626,1.91809988668904,0.0254175680011852,0.554181783412578,2.62796952561315,0.452607213551199,,,4,4,0,0,LMM_binary,log_odds,TRUE
Inverse variance weighted,2,-0.192978116200172,0.246439672839285,0.43358933899926,HIST1H4K,ENSG00000197914,UKB_hyperthyroid,0.824500017135016,0.508647582278973,1.3364858144215,,,20.8239856469654,5.0348450448994e-06,,,2,2,0,0,LMM_binary,log_odds,TRUE
Wald ratio,1,0.0450402936865574,0.141142681243226,0.749641743409508,HIST4H4,ENSG00000197837,UKB_hyperthyroid,1.0460700090766,0.793263871659181,1.37944321301407,,,,,,,1,1,0,0,LMM_binary,log_odds,TRUE
Inverse variance weighted,5,0.0176491925117427,0.0522178977985697,0.735369782198678,HKDC1,ENSG00000156510,UKB_hyperthyroid,1.01780585983665,0.918789820665437,1.127492648501,0.00926633802437381,0.808199917713335,2.00127080377428,0.735525131067449,,,6,5,0,1,LMM_binary,log_odds,TRUE
MR Egger,5,-0.00722105567826029,0.107410146857552,0.950629326741434,HKDC1,ENSG00000156510,UKB_hyperthyroid,0.99280495350206,0.804330565229878,1.22544351577206,0.00926633802437381,0.808199917713335,2.00127080377428,0.735525131067449,,,6,5,0,1,LMM_binary,log_odds,TRUE
Weighted median,5,0.0223876512355327,0.0577444459129066,0.698236395266336,HKDC1,ENSG00000156510,UKB_hyperthyroid,1.0226401353545,0.9132081289524,1.14518565185962,0.00926633802437381,0.808199917713335,2.00127080377428,0.735525131067449,,,6,5,0,1,LMM_binary,log_odds,TRUE
Weighted mode,5,0.0375734363967329,0.209619723964764,0.866458034756689,HKDC1,ENSG00000156510,UKB_hyperthyroid,1.03828824242949,0.688471591863794,1.56584888484492,0.00926633802437381,0.808199917713335,2.00127080377428,0.735525131067449,,,6,5,0,1,LMM_binary,log_odds,TRUE
Inverse variance weighted,4,-0.167771737306257,0.232026722465438,0.469636415705236,HLA-A,ENSG00000206503,UKB_hyperthyroid,0.845546819452904,0.536577585426274,1.33242506452994,0.306011539848981,0.510466052536264,66.7980902802882,2.068533706758e-14,,,7,4,0,3,LMM_binary,log_odds,TRUE
MR Egger,4,-0.894375253252871,0.948136938403452,0.445100872079329,HLA-A,ENSG00000206503,UKB_hyperthyroid,0.408862954667069,0.0637539808285578,2.62209376617005,0.306011539848981,0.510466052536264,66.7980902802882,2.068533706758e-14,,,7,4,0,3,LMM_binary,log_odds,TRUE
Weighted median,4,-0.185653832597334,0.0557070595312395,0.000860136473169489,HLA-A,ENSG00000206503,UKB_hyperthyroid,0.83056105838817,0.744650968322414,0.926382561839627,0.306011539848981,0.510466052536264,66.7980902802882,2.068533706758e-14,,,7,4,0,3,LMM_binary,log_odds,TRUE
Weighted mode,4,-0.360485402576968,0.529703672309545,0.544978701366865,HLA-A,ENSG00000206503,UKB_hyperthyroid,0.697337754362904,0.246916612565477,1.96940958571974,0.306011539848981,0.510466052536264,66.7980902802882,2.068533706758e-14,,,7,4,0,3,LMM_binary,log_odds,TRUE
Inverse variance weighted,3,-0.0101549525281863,0.271307274733413,0.970142384360729,HLA-B,ENSG00000234745,UKB_hyperthyroid,0.989896434909474,0.581632071330186,1.68473335661405,0.417340470884861,0.414498301429192,127.934034931292,1.6575906596234e-28,,,3,3,1,0,LMM_binary,log_odds,TRUE
MR Egger,3,-0.766314563616823,0.621297350460634,0.433708481591904,HLA-B,ENSG00000234745,UKB_hyperthyroid,0.464722621809407,0.137510174187825,1.57055371718474,0.417340470884861,0.414498301429192,127.934034931292,1.6575906596234e-28,,,3,3,1,0,LMM_binary,log_odds,TRUE
Weighted median,3,-0.049780559130117,0.0339263167875533,0.142290660687499,HLA-B,ENSG00000234745,UKB_hyperthyroid,0.951438186017651,0.890229361387004,1.01685549935376,0.417340470884861,0.414498301429192,127.934034931292,1.6575906596234e-28,,,3,3,1,0,LMM_binary,log_odds,TRUE
Weighted mode,3,-0.132244121249722,1.01394173953385,0.908164783663396,HLA-B,ENSG00000234745,UKB_hyperthyroid,0.876127087731199,0.120083261527671,6.39222039850636,0.417340470884861,0.414498301429192,127.934034931292,1.6575906596234e-28,,,3,3,1,0,LMM_binary,log_odds,TRUE
Inverse variance weighted,5,0.490036657168619,0.244444548015897,0.0449957097798022,HLA-C,ENSG00000204525,UKB_hyperthyroid,1.63237605714302,1.01098524256004,2.63569781215232,-0.972197255947425,0.191021724052267,191.168905892685,2.97239658709106e-40,,,21,5,0,16,LMM_binary,log_odds,TRUE
MR Egger,5,2.05797628517982,0.953535881239089,0.119772014722518,HLA-C,ENSG00000204525,UKB_hyperthyroid,7.83010786037963,1.20809647284584,50.7497459708275,-0.972197255947425,0.191021724052267,191.168905892685,2.97239658709106e-40,,,21,5,0,16,LMM_binary,log_odds,TRUE
Weighted median,5,0.529940865266084,0.117207611904899,6.14360190997387e-06,HLA-C,ENSG00000204525,UKB_hyperthyroid,1.69883184567899,1.35014763527296,2.13756597019082,-0.972197255947425,0.191021724052267,191.168905892685,2.97239658709106e-40,,,21,5,0,16,LMM_binary,log_odds,TRUE
Weighted mode,5,0.887541833089437,0.456528754058082,0.123791607054044,HLA-C,ENSG00000204525,UKB_hyperthyroid,2.42915104737182,0.992771725684325,5.94373777806794,-0.972197255947425,0.191021724052267,191.168905892685,2.97239658709106e-40,,,21,5,0,16,LMM_binary,log_odds,TRUE
Inverse variance weighted,6,-0.0269470448606772,0.102762550319704,0.7931469668251,HLA-DOB,ENSG00000241106,UKB_hyperthyroid,0.97341278736929,0.795836398736489,1.19061211087907,0.122549934360541,0.0368928116559504,44.5656714533321,1.77787541837303e-08,,,6,6,1,0,LMM_binary,log_odds,TRUE
MR Egger,6,-0.181332327712228,0.0801494876153268,0.0864481696908773,HLA-DOB,ENSG00000241106,UKB_hyperthyroid,0.834158098775162,0.712892013725655,0.976052081318401,0.122549934360541,0.0368928116559504,44.5656714533321,1.77787541837303e-08,,,6,6,1,0,LMM_binary,log_odds,TRUE
Weighted median,6,-0.0668092883015783,0.0376876357046941,0.0762765989600732,HLA-DOB,ENSG00000241106,UKB_hyperthyroid,0.93537357101003,0.868769831895293,1.00708344744814,0.122549934360541,0.0368928116559504,44.5656714533321,1.77787541837303e-08,,,6,6,1,0,LMM_binary,log_odds,TRUE
Weighted mode,6,-0.0789443092408046,0.306391976206385,0.806939258088712,HLA-DOB,ENSG00000241106,UKB_hyperthyroid,0.924091386362969,0.506884261454792,1.68469403232082,0.122549934360541,0.0368928116559504,44.5656714533321,1.77787541837303e-08,,,6,6,1,0,LMM_binary,log_odds,TRUE
Inverse variance weighted,5,-0.119062379325293,0.055074206497194,0.0306294516295897,HLA-DPA1,ENSG00000231389,UKB_hyperthyroid,0.887752421637623,0.796914547158681,0.988944630178193,0.215628763864829,0.11447353777176,11.2456429316659,0.023937716124439,,,5,5,1,0,LMM_binary,log_odds,TRUE
MR Egger,5,-0.42453249461568,0.143901329708807,0.0600167415351335,HLA-DPA1,ENSG00000231389,UKB_hyperthyroid,0.654075497480018,0.493328942709463,0.867199791794269,0.215628763864829,0.11447353777176,11.2456429316659,0.023937716124439,,,5,5,1,0,LMM_binary,log_odds,TRUE
Weighted median,5,-0.132727809645402,0.0382116987939572,0.000513743721184674,HLA-DPA1,ENSG00000231389,UKB_hyperthyroid,0.875703417696122,0.812513508328349,0.943807663385666,0.215628763864829,0.11447353777176,11.2456429316659,0.023937716124439,,,5,5,1,0,LMM_binary,log_odds,TRUE
Weighted mode,5,-0.168029093161609,0.209693625331429,0.467850830850942,HLA-DPA1,ENSG00000231389,UKB_hyperthyroid,0.845329241026685,0.560442516755567,1.27503089856834,0.215628763864829,0.11447353777176,11.2456429316659,0.023937716124439,,,5,5,1,0,LMM_binary,log_odds,TRUE
Inverse variance weighted,5,0.17802148245592,0.103742855059833,0.0861642597899731,HLA-DPB1,ENSG00000223865,UKB_hyperthyroid,1.1948509892928,0.975003212165155,1.46427095706035,-0.0669134989765448,0.338170926694978,17.330195854505,0.00166725505837864,,,5,5,1,0,LMM_binary,log_odds,TRUE
MR Egger,5,0.348148000169965,0.1800588947875,0.148651961926822,HLA-DPB1,ENSG00000223865,UKB_hyperthyroid,1.41644186786507,0.995243912560223,2.01589533954541,-0.0669134989765448,0.338170926694978,17.330195854505,0.00166725505837864,,,5,5,1,0,LMM_binary,log_odds,TRUE
Weighted median,5,0.227347994259979,0.0665454528382365,0.000634475784081018,HLA-DPB1,ENSG00000223865,UKB_hyperthyroid,1.25526661752034,1.1017710237468,1.43014677923048,-0.0669134989765448,0.338170926694978,17.330195854505,0.00166725505837864,,,5,5,1,0,LMM_binary,log_odds,TRUE
Weighted mode,5,0.24190387081254,0.329572070233582,0.503655753513853,HLA-DPB1,ENSG00000223865,UKB_hyperthyroid,1.27367174990071,0.667605808378377,2.429936507646,-0.0669134989765448,0.338170926694978,17.330195854505,0.00166725505837864,,,5,5,1,0,LMM_binary,log_odds,TRUE
Inverse variance weighted,2,-0.249164239705459,0.332513402470087,0.453654756957851,HLA-DQA2,ENSG00000237541,UKB_hyperthyroid,0.779451945913375,0.40620776714186,1.49565169633001,,,220.139692150932,8.43166249396854e-50,,,2,2,0,0,LMM_binary,log_odds,TRUE
Wald ratio,1,0.427220128078054,0.132181178453654,0.0012289269490061,HLA-DRA,ENSG00000204287,UKB_hyperthyroid,1.53299007874489,1.18310817055398,1.98634295664602,,,,,,,1,1,0,0,LMM_binary,log_odds,TRUE
Inverse variance weighted,3,0.335346408686211,0.0780194853277399,1.72160329688234e-05,HLA-DRB1,ENSG00000196126,UKB_hyperthyroid,1.39842472780011,1.200127999606,1.62948595480217,-0.268314136861397,0.28711173069986,23.8323831746818,6.68134270186542e-06,,,3,3,1,0,LMM_binary,log_odds,TRUE
MR Egger,3,0.678107862616033,0.172819174377742,0.158863894804983,HLA-DRB1,ENSG00000196126,UKB_hyperthyroid,1.97014641557701,1.40407999550464,2.7644271773959,-0.268314136861397,0.28711173069986,23.8323831746818,6.68134270186542e-06,,,3,3,1,0,LMM_binary,log_odds,TRUE
Weighted median,3,0.321641966270772,0.0304056205212956,3.75424381617858e-26,HLA-DRB1,ENSG00000196126,UKB_hyperthyroid,1.37939081909689,1.29958755669657,1.46409452907146,-0.268314136861397,0.28711173069986,23.8323831746818,6.68134270186542e-06,,,3,3,1,0,LMM_binary,log_odds,TRUE
Weighted mode,3,0.400527440177417,0.183933652218476,0.161344643964771,HLA-DRB1,ENSG00000196126,UKB_hyperthyroid,1.49261175346866,1.04082896962762,2.14049561609517,-0.268314136861397,0.28711173069986,23.8323831746818,6.68134270186542e-06,,,3,3,1,0,LMM_binary,log_odds,TRUE
Inverse variance weighted,7,0.0659163218085782,0.072231847066474,0.361470886239776,HLA-DRB5,ENSG00000198502,UKB_hyperthyroid,1.06813733362605,0.927133140641693,1.23058632409161,-0.0728607889658125,0.484553366499315,50.6082178611342,3.5498462237338e-09,,,29,7,0,22,LMM_binary,log_odds,TRUE
MR Egger,7,0.126828669129915,0.110176346456665,0.301730097520083,HLA-DRB5,ENSG00000198502,UKB_hyperthyroid,1.13522250245964,0.914738570414385,1.40885075995747,-0.0728607889658125,0.484553366499315,50.6082178611342,3.5498462237338e-09,,,29,7,0,22,LMM_binary,log_odds,TRUE
Weighted median,7,0.0407171960686367,0.0306975340806016,0.184707380467256,HLA-DRB5,ENSG00000198502,UKB_hyperthyroid,1.04155750733286,0.980737959566152,1.10614872250009,-0.0728607889658125,0.484553366499315,50.6082178611342,3.5498462237338e-09,,,29,7,0,22,LMM_binary,log_odds,TRUE
Weighted mode,7,0.0251658689769801,0.25750228652704,0.925329183140186,HLA-DRB5,ENSG00000198502,UKB_hyperthyroid,1.02548520259983,0.619068956529452,1.69871205729113,-0.0728607889658125,0.484553366499315,50.6082178611342,3.5498462237338e-09,,,29,7,0,22,LMM_binary,log_odds,TRUE
Inverse variance weighted,7,-0.326854636327569,0.0970029815073507,0.000752959871136752,HLA-G,ENSG00000204632,UKB_hyperthyroid,0.721188570026458,0.596318427607138,0.872206743004535,-0.511802991106235,0.268510287766973,35.9175094601382,2.86027726250507e-06,,,22,7,0,15,LMM_binary,log_odds,TRUE
MR Egger,7,0.57788592088806,0.732967799305224,0.466170189439928,HLA-G,ENSG00000204632,UKB_hyperthyroid,1.78226659259743,0.423699430377868,7.49699900293935,-0.511802991106235,0.268510287766973,35.9175094601382,2.86027726250507e-06,,,22,7,0,15,LMM_binary,log_odds,TRUE
Weighted median,7,-0.306189198667968,0.0970805251352504,0.00161064875742863,HLA-G,ENSG00000204632,UKB_hyperthyroid,0.736247309267657,0.608677305377879,0.890554150145852,-0.511802991106235,0.268510287766973,35.9175094601382,2.86027726250507e-06,,,22,7,0,15,LMM_binary,log_odds,TRUE
Weighted mode,7,-0.508519966814551,0.319588457797268,0.162675787793187,HLA-G,ENSG00000204632,UKB_hyperthyroid,0.601384990213464,0.321449975665351,1.12510167625759,-0.511802991106235,0.268510287766973,35.9175094601382,2.86027726250507e-06,,,22,7,0,15,LMM_binary,log_odds,TRUE
Inverse variance weighted,4,-0.0580122781443652,0.0690404066296998,0.400759489020359,HLCS,ENSG00000159267,UKB_hyperthyroid,0.943638361237642,0.824208724152767,1.08037361253922,0.0577131929858184,0.47837947369696,1.45923255035877,0.691710884496698,,,4,4,0,0,LMM_binary,log_odds,TRUE
MR Egger,4,-0.252701125148027,0.235516839753264,0.395573302250157,HLCS,ENSG00000159267,UKB_hyperthyroid,0.776699983229889,0.489527748557598,1.23233640120878,0.0577131929858184,0.47837947369696,1.45923255035877,0.691710884496698,,,4,4,0,0,LMM_binary,log_odds,TRUE
Weighted median,4,-0.0527134667852429,0.0731144217585899,0.470926608356829,HLCS,ENSG00000159267,UKB_hyperthyroid,0.948651793791413,0.821997657709305,1.09482091271594,0.0577131929858184,0.47837947369696,1.45923255035877,0.691710884496698,,,4,4,0,0,LMM_binary,log_odds,TRUE
Weighted mode,4,-0.0393713188160827,0.273785718055187,0.894772160594695,HLCS,ENSG00000159267,UKB_hyperthyroid,0.961393659305444,0.562147321126722,1.64419135948236,0.0577131929858184,0.47837947369696,1.45923255035877,0.691710884496698,,,4,4,0,0,LMM_binary,log_odds,TRUE
Wald ratio,1,-0.755722972666959,0.340401032556321,0.0264122513049789,HMGB1,ENSG00000189403,UKB_hyperthyroid,0.469670932708112,0.241011893405868,0.915269291957427,,,,,,,1,1,0,0,LMM_binary,log_odds,TRUE
Wald ratio,1,0.167291010556106,0.197183904085818,0.396214716590598,HMGCR,ENSG00000113161,UKB_hyperthyroid,1.18209821831884,0.803169550134759,1.7398022590848,,,,,,,1,1,0,0,LMM_binary,log_odds,TRUE
Inverse variance weighted,2,0.0366938105250374,0.0989153250043845,0.710665957600905,HMOX1,ENSG00000100292,UKB_hyperthyroid,1.03737533879487,0.854550032390921,1.25931490579766,,,1.09389811394104,0.295609123946783,,,2,2,0,0,LMM_binary,log_odds,TRUE
Inverse variance weighted,2,0.118020778032838,0.168803815088549,0.484452405525255,HNMT,ENSG00000150540,UKB_hyperthyroid,1.12526749196934,0.808289736838877,1.56655079332694,,,3.20927135617599,0.0732220846166023,,,2,2,0,0,LMM_binary,log_odds,TRUE
