method,n_iv,beta,se,pvalue,gene_symbol,ensembl_gene_id,outcome,or,or_ci_lower,or_ci_upper,egger_intercept,egger_intercept_p,cochran_q,cochran_q_p,steiger_direction,steiger_p,n_iv_preharm,n_iv_postharm,n_palindromic,n_removed,outcome_scale_original,outcome_scale_used,ukb_rescaled
Wald ratio,1,0.0736696105175911,0.816277493787704,0.928088000468344,IL12A,ENSG00000168811,BBJ_Graves,1.07645109861724,0.217352617831552,5.33118477833235,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Wald ratio,1,0.397500218683578,0.389920492717054,0.307994524062929,IL12A,ENSG00000168811,UKB_hyperthyroid,1.48810011938984,0.69298706371676,3.19550260209928,,,,,,,1,1,0,0,LMM_binary,log_odds,TRUE
Wald ratio,1,0.541124313694721,0.812744189271138,0.505539548587818,IL12A,ENSG00000168811,FinnGen_GO,1.71793727719291,0.349289461740471,8.44946330090509,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,3,-0.191075871086193,0.0690970648090519,0.00568660315501291,IL12RB1,ENSG00000096996,BBJ_Graves,0.826069910952115,0.721439961184674,0.945874271588564,-0.0288674827195979,0.659320215702331,0.352989437335616,0.83820320597307,,,4,3,0,1,log_odds,log_odds,FALSE
MR Egger,3,-0.105424670419474,0.160149009716035,0.629371612437504,IL12RB1,ENSG00000096996,BBJ_Graves,0.899942262566603,0.657495913957456,1.2317887590795,-0.0288674827195979,0.659320215702331,0.352989437335616,0.83820320597307,,,4,3,0,1,log_odds,log_odds,FALSE
Weighted median,3,-0.190496440393739,0.0672476388719658,0.00461479791461726,IL12RB1,ENSG00000096996,BBJ_Graves,0.826548699911747,0.724479500300697,0.94299804624181,-0.0288674827195979,0.659320215702331,0.352989437335616,0.83820320597307,,,4,3,0,1,log_odds,log_odds,FALSE
Weighted mode,3,-0.179606674897509,0.218596377428632,0.497645094296506,IL12RB1,ENSG00000096996,BBJ_Graves,0.835598808771342,0.544408402087932,1.28253966423411,-0.0288674827195979,0.659320215702331,0.352989437335616,0.83820320597307,,,4,3,0,1,log_odds,log_odds,FALSE
Inverse variance weighted,4,-0.0261587438855535,0.0586529473511952,0.655603042073165,IL12RB1,ENSG00000096996,UKB_hyperthyroid,0.974180432146582,0.868386383841465,1.09286319089793,0.012279360886039,0.747548145151666,1.81826586531016,0.610968168604057,,,4,4,0,0,LMM_binary,log_odds,TRUE
MR Egger,4,-0.0666667316804552,0.124471474010646,0.645824105812804,IL12RB1,ENSG00000096996,UKB_hyperthyroid,0.935506924210766,0.732984428573,1.19398608091867,0.012279360886039,0.747548145151666,1.81826586531016,0.610968168604057,,,4,4,0,0,LMM_binary,log_odds,TRUE
Weighted median,4,-0.0354060341331104,0.0610370711777545,0.561864538290818,IL12RB1,ENSG00000096996,UKB_hyperthyroid,0.965213427085327,0.856382040302856,1.08787540604697,0.012279360886039,0.747548145151666,1.81826586531016,0.610968168604057,,,4,4,0,0,LMM_binary,log_odds,TRUE
Weighted mode,4,-0.0332853820578647,0.19602106369379,0.875968326488068,IL12RB1,ENSG00000096996,UKB_hyperthyroid,0.967262480839668,0.658700274307634,1.42036787190277,0.012279360886039,0.747548145151666,1.81826586531016,0.610968168604057,,,4,4,0,0,LMM_binary,log_odds,TRUE
Inverse variance weighted,4,0.228742363012198,0.120520894177692,0.0577029619474255,IL12RB1,ENSG00000096996,FinnGen_GO,1.25701814291987,0.992549305493039,1.59195578787375,-0.0723093026159205,0.407454643842488,1.71551285536255,0.633490457954601,,,4,4,0,0,log_odds,log_odds,FALSE
MR Egger,4,0.471566445633949,0.262699150733212,0.214488491024368,IL12RB1,ENSG00000096996,FinnGen_GO,1.60250246115546,0.957601182574704,2.68171571290742,-0.0723093026159205,0.407454643842488,1.71551285536255,0.633490457954601,,,4,4,0,0,log_odds,log_odds,FALSE
Weighted median,4,0.251984532474309,0.124654537743767,0.0432318615627552,IL12RB1,ENSG00000096996,FinnGen_GO,1.28657613698148,1.00769106394981,1.6426444725649,-0.0723093026159205,0.407454643842488,1.71551285536255,0.633490457954601,,,4,4,0,0,log_odds,log_odds,FALSE
Weighted mode,4,0.302064340859022,0.437769764226001,0.539776531132307,IL12RB1,ENSG00000096996,FinnGen_GO,1.35264825446038,0.573518894491702,3.1902302049112,-0.0723093026159205,0.407454643842488,1.71551285536255,0.633490457954601,,,4,4,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,2,-0.183526367343665,0.184478856411753,0.319815612860239,IL12RB2,ENSG00000081985,BBJ_Graves,0.832329929119275,0.579780946104424,1.19488768225736,,,0.319569201517343,0.57186665412593,,,2,2,1,0,log_odds,log_odds,FALSE
Inverse variance weighted,2,0.0451489886694707,0.0666442694583922,0.498112600175812,IL12RB2,ENSG00000081985,UKB_hyperthyroid,1.04618371781804,0.918077215210667,1.19216592383945,,,0.630607295545348,0.427132641404247,,,2,2,1,0,LMM_binary,log_odds,TRUE
Inverse variance weighted,2,0.33342355634958,0.17766801729578,0.0605638629803249,IL12RB2,ENSG00000081985,FinnGen_GO,1.39573834712904,0.985303308744993,1.97714299379329,,,0.0415889112033134,0.838405391631264,,,2,2,1,0,log_odds,log_odds,FALSE
Wald ratio,1,0.209731214319827,0.202229576182646,0.299691741858784,IL15,ENSG00000164136,BBJ_Graves,1.23334650952028,0.829743422916353,1.83326986455573,,,,,,,2,1,0,1,log_odds,log_odds,FALSE
Inverse variance weighted,2,-0.170108533393364,0.122163689070559,0.163781950010352,IL15,ENSG00000164136,UKB_hyperthyroid,0.843573255759771,0.663949382244039,1.07179230354579,,,0.145152704031442,0.703211327172174,,,2,2,1,0,LMM_binary,log_odds,TRUE
Inverse variance weighted,2,0.0220250662334699,0.263076179610123,0.933278062516268,IL15,ENSG00000164136,FinnGen_GO,1.02226940859295,0.610422312486884,1.71198647619461,,,0.20612419690036,0.649822329371363,,,2,2,1,0,log_odds,log_odds,FALSE
Inverse variance weighted,2,0.16913331924694,0.095482239070706,0.0765010294149446,IL15RA,ENSG00000134470,BBJ_Graves,1.18427801545293,0.982149374832464,1.42800520351029,,,1.17395467980051,0.278590147824775,,,4,2,0,2,log_odds,log_odds,FALSE
Inverse variance weighted,4,0.0672110222619794,0.0709494291313523,0.343481421454323,IL15RA,ENSG00000134470,UKB_hyperthyroid,1.06952114713488,0.930670617292243,1.22908735154525,-0.0361702848605114,0.404771764714329,1.19448421169072,0.754327527336385,,,4,4,1,0,LMM_binary,log_odds,TRUE
MR Egger,4,0.20420028649974,0.148776111630093,0.303546817982762,IL15RA,ENSG00000134470,UKB_hyperthyroid,1.22654378901893,0.916309680500158,1.64181356848674,-0.0361702848605114,0.404771764714329,1.19448421169072,0.754327527336385,,,4,4,1,0,LMM_binary,log_odds,TRUE
Weighted median,4,0.0715672336112235,0.0711521653998354,0.314495655677493,IL15RA,ENSG00000134470,UKB_hyperthyroid,1.07419036997122,0.934362303640507,1.2349438183059,-0.0361702848605114,0.404771764714329,1.19448421169072,0.754327527336385,,,4,4,1,0,LMM_binary,log_odds,TRUE
Weighted mode,4,0.0910139700787107,0.323321476644228,0.796629547542084,IL15RA,ENSG00000134470,UKB_hyperthyroid,1.09528430635956,0.581179206862109,2.0641614455456,-0.0361702848605114,0.404771764714329,1.19448421169072,0.754327527336385,,,4,4,1,0,LMM_binary,log_odds,TRUE
Inverse variance weighted,4,0.0433396963138773,0.261780045567476,0.868505056154467,IL15RA,ENSG00000134470,FinnGen_GO,1.0442925769441,0.625159042886879,1.74443127499938,-0.172322093077735,0.207749497057982,9.03261210964346,0.0288604184246385,,,4,4,1,0,log_odds,log_odds,FALSE
MR Egger,4,0.689298071867048,0.402538775293625,0.228958971100747,IL15RA,ENSG00000134470,FinnGen_GO,1.99231657926121,0.905128888031346,4.385370309672,-0.172322093077735,0.207749497057982,9.03261210964346,0.0288604184246385,,,4,4,1,0,log_odds,log_odds,FALSE
Weighted median,4,0.0666505242008051,0.146757646315043,0.649718223868736,IL15RA,ENSG00000134470,FinnGen_GO,1.06892185057349,0.801721119747129,1.42517627949461,-0.172322093077735,0.207749497057982,9.03261210964346,0.0288604184246385,,,4,4,1,0,log_odds,log_odds,FALSE
Weighted mode,4,0.120031196549643,1.65700429559306,0.946811949614532,IL15RA,ENSG00000134470,FinnGen_GO,1.12753202613954,0.0438185856009576,29.0134529112357,-0.172322093077735,0.207749497057982,9.03261210964346,0.0288604184246385,,,4,4,1,0,log_odds,log_odds,FALSE
Wald ratio,1,0.0574567895248537,0.0968112175980404,0.55285120020544,IL16,ENSG00000172349,BBJ_Graves,1.05913950374473,0.876084092220701,1.28044385048603,,,,,,,3,1,1,2,log_odds,log_odds,FALSE
Inverse variance weighted,2,-0.0240996449936389,0.0712962704351816,0.735347274132666,IL16,ENSG00000172349,UKB_hyperthyroid,0.976188432621241,0.848877547054606,1.12259283955618,,,0.48129198303053,0.487837683523945,,,3,2,1,1,LMM_binary,log_odds,TRUE
Inverse variance weighted,2,-0.0698333904748858,0.136185976560096,0.608105501880341,IL16,ENSG00000172349,FinnGen_GO,0.932549178539257,0.714081694919809,1.21785501096188,,,0.941460230422759,0.331902590492403,,,3,2,1,1,log_odds,log_odds,FALSE
Wald ratio,1,-0.186880992898944,0.319213297219152,0.558250298593512,IL17D,ENSG00000172458,UKB_hyperthyroid,0.82954245195377,0.443729979669297,1.55080952633926,,,,,,,1,1,0,0,LMM_binary,log_odds,TRUE
Inverse variance weighted,2,0.11290383248541,0.146749847246869,0.441678131131579,IL17RA,ENSG00000177663,BBJ_Graves,1.11952426590546,0.839687174246551,1.49262084784821,,,1.81207495461771,0.178259519900644,,,4,2,2,2,log_odds,log_odds,FALSE
Inverse variance weighted,3,-0.133633428511382,0.0999841270614497,0.181370733834504,IL17RA,ENSG00000177663,UKB_hyperthyroid,0.874910723153797,0.719209693639199,1.06431932197164,-0.0230085398198391,0.515795939833394,0.926192098566782,0.629332182699966,,,4,3,2,1,LMM_binary,log_odds,TRUE
MR Egger,3,-0.00969512065674027,0.164197969451446,0.962454177795188,IL17RA,ENSG00000177663,UKB_hyperthyroid,0.990351725510218,0.717829544887831,1.36633626632675,-0.0230085398198391,0.515795939833394,0.926192098566782,0.629332182699966,,,4,3,2,1,LMM_binary,log_odds,TRUE
Weighted median,3,-0.134153275635204,0.103210448208784,0.193668412600373,IL17RA,ENSG00000177663,UKB_hyperthyroid,0.87445602152867,0.714304630605326,1.0705143167555,-0.0230085398198391,0.515795939833394,0.926192098566782,0.629332182699966,,,4,3,2,1,LMM_binary,log_odds,TRUE
Weighted mode,3,-0.0960369606971005,0.306285052208175,0.783540258526329,IL17RA,ENSG00000177663,UKB_hyperthyroid,0.908430439225897,0.49839832960711,1.65579580405637,-0.0230085398198391,0.515795939833394,0.926192098566782,0.629332182699966,,,4,3,2,1,LMM_binary,log_odds,TRUE
Inverse variance weighted,3,0.527916894894973,0.221246620308626,0.0170280501750576,IL17RA,ENSG00000177663,FinnGen_GO,1.6953969376065,1.09886026407611,2.61577460757686,0.00293843212162301,0.962826115242529,0.271526670781585,0.873049227895183,,,4,3,2,1,log_odds,log_odds,FALSE
MR Egger,3,0.511352619723469,0.359494543960254,0.390091578404078,IL17RA,ENSG00000177663,FinnGen_GO,1.66754522474041,0.824270367956833,3.37353759719306,0.00293843212162301,0.962826115242529,0.271526670781585,0.873049227895183,,,4,3,2,1,log_odds,log_odds,FALSE
Weighted median,3,0.519292290952039,0.224150077930198,0.0205191541508533,IL17RA,ENSG00000177663,FinnGen_GO,1.68083768463646,1.08324172028715,2.60811162382589,0.00293843212162301,0.962826115242529,0.271526670781585,0.873049227895183,,,4,3,2,1,log_odds,log_odds,FALSE
Weighted mode,3,0.519960750901796,0.475093801994764,0.387979588058548,IL17RA,ENSG00000177663,FinnGen_GO,1.68196163292604,0.662839035046584,4.26799688168095,0.00293843212162301,0.962826115242529,0.271526670781585,0.873049227895183,,,4,3,2,1,log_odds,log_odds,FALSE
Inverse variance weighted,3,-0.183053144529265,0.161218360172277,0.256192645397408,IL17RB,ENSG00000056736,BBJ_Graves,0.832723899841458,0.607112522403728,1.14217557335448,0.0223773011486403,0.771337707531699,0.172096097950959,0.917550142816645,,,3,3,0,0,log_odds,log_odds,FALSE
MR Egger,3,-0.312804457654235,0.381327696863448,0.562642777066603,IL17RB,ENSG00000056736,BBJ_Graves,0.731392916873369,0.346384190244699,1.54434184330017,0.0223773011486403,0.771337707531699,0.172096097950959,0.917550142816645,,,3,3,0,0,log_odds,log_odds,FALSE
Weighted median,3,-0.182649414777893,0.156307824438285,0.242595540173338,IL17RB,ENSG00000056736,BBJ_Graves,0.833060163129681,0.613231507827238,1.13169207148626,0.0223773011486403,0.771337707531699,0.172096097950959,0.917550142816645,,,3,3,0,0,log_odds,log_odds,FALSE
Weighted mode,3,-0.184918766918965,0.850798678034435,0.848095786391647,IL17RB,ENSG00000056736,BBJ_Graves,0.831171799755989,0.156847046303741,4.40458763483346,0.0223773011486403,0.771337707531699,0.172096097950959,0.917550142816645,,,3,3,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,3,-0.207008120435896,0.161353338994023,0.199509910559736,IL17RB,ENSG00000056736,UKB_hyperthyroid,0.813013047940427,0.592585172728152,1.11543495608961,0.0299112499701488,0.664826665682826,3.81891397660282,0.148160817813285,,,3,3,0,0,LMM_binary,log_odds,TRUE
MR Egger,3,-0.414946919522572,0.408558597220973,0.495061537987027,IL17RB,ENSG00000056736,UKB_hyperthyroid,0.660375332812631,0.296495935151827,1.47083156456793,0.0299112499701488,0.664826665682826,3.81891397660282,0.148160817813285,,,3,3,0,0,LMM_binary,log_odds,TRUE
Weighted median,3,-0.235977923491588,0.122089380633244,0.0532572383216989,IL17RB,ENSG00000056736,UKB_hyperthyroid,0.789798109724955,0.621715236918552,1.00332277075402,0.0299112499701488,0.664826665682826,3.81891397660282,0.148160817813285,,,3,3,0,0,LMM_binary,log_odds,TRUE
Weighted mode,3,-0.236199519372137,0.342597091894946,0.561793089965053,IL17RB,ENSG00000056736,UKB_hyperthyroid,0.789623113107355,0.403455202602545,1.54541236977822,0.0299112499701488,0.664826665682826,3.81891397660282,0.148160817813285,,,3,3,0,0,LMM_binary,log_odds,TRUE
Inverse variance weighted,3,-0.145664835272726,0.370450036689478,0.694164032873931,IL17RB,ENSG00000056736,FinnGen_GO,0.864447386908724,0.418220318658409,1.78678378690555,-0.125773637433283,0.309731265298418,4.49048028384863,0.10590210578424,,,3,3,0,0,log_odds,log_odds,FALSE
MR Egger,3,0.726552271052075,0.523411912982499,0.397435199668831,IL17RB,ENSG00000056736,FinnGen_GO,2.06793861110257,0.741310970524901,5.76865886155827,-0.125773637433283,0.309731265298418,4.49048028384863,0.10590210578424,,,3,3,0,0,log_odds,log_odds,FALSE
Weighted median,3,-0.0397166714009081,0.259880665900371,0.878535042142689,IL17RB,ENSG00000056736,FinnGen_GO,0.961061696845515,0.577479245034839,1.59943338758064,-0.125773637433283,0.309731265298418,4.49048028384863,0.10590210578424,,,3,3,0,0,log_odds,log_odds,FALSE
Weighted mode,3,-0.0250785431086129,0.793477446516326,0.977656855820816,IL17RB,ENSG00000056736,FinnGen_GO,0.975233311164255,0.205914480770083,4.61881072009862,-0.125773637433283,0.309731265298418,4.49048028384863,0.10590210578424,,,3,3,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,2,-0.21595354330617,0.223794249339719,0.334562509375052,IL17RC,ENSG00000163702,BBJ_Graves,0.805772734541199,0.519654936145374,1.249424675047,,,0.42458481141302,0.514658132968236,,,2,2,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,2,-0.112449750050572,0.116739871830964,0.335421784175405,IL17RC,ENSG00000163702,UKB_hyperthyroid,0.893642251458229,0.710874128834533,1.12340067136867,,,0.724100126657252,0.394802277707257,,,2,2,0,0,LMM_binary,log_odds,TRUE
Inverse variance weighted,2,0.391196555446349,0.248066854461471,0.114800046106032,IL17RC,ENSG00000163702,FinnGen_GO,1.47874914104745,0.909359767481722,2.40465776070582,,,0.759242341929349,0.383565733837488,,,2,2,0,0,log_odds,log_odds,FALSE
Wald ratio,1,-0.530162313195072,0.235706507990005,0.0244967433236687,IL17RE,ENSG00000163701,UKB_hyperthyroid,0.58850943907824,0.370779746135256,0.934094603316986,,,,,,,1,1,0,0,LMM_binary,log_odds,TRUE
Wald ratio,1,-1.3619990754302,0.73767220629983,0.0648417961009278,IL17RE,ENSG00000163701,FinnGen_GO,0.256148205205944,0.0603353808766718,1.08745320037575,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Wald ratio,1,-0.647180252588795,0.488866212674549,0.185556456449767,IL18,ENSG00000150782,BBJ_Graves,0.523519891327214,0.200817643411196,1.36478584231796,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Wald ratio,1,0.0497610313423672,0.0852532110609417,0.559432175352576,IL18,ENSG00000150782,UKB_hyperthyroid,1.05101990554788,0.889286998741993,1.24216686336416,,,,,,,1,1,0,0,LMM_binary,log_odds,TRUE
Wald ratio,1,-0.139302490838932,0.176500770241122,0.429968360580571,IL18,ENSG00000150782,FinnGen_GO,0.869964832261087,0.615546984659987,1.2295386513657,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Wald ratio,1,-0.33781002543229,0.418198229625409,0.419220187477914,IL18BP,ENSG00000137496,BBJ_Graves,0.713330789735338,0.314277616250687,1.61908067667969,,,,,,,2,1,0,1,log_odds,log_odds,FALSE
Inverse variance weighted,2,-0.219312538988785,0.374997220510966,0.558656803761651,IL18BP,ENSG00000137496,UKB_hyperthyroid,0.803070688026561,0.385078876677875,1.67478033469736,,,3.73466464559176,0.0532943639441359,,,2,2,0,0,LMM_binary,log_odds,TRUE
Inverse variance weighted,2,-0.309199041518999,0.526165984455038,0.556770304105896,IL18BP,ENSG00000137496,FinnGen_GO,0.734034652112826,0.261718868830212,2.05872382419604,,,1.70493836273416,0.19164341126242,,,2,2,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,2,0.036174023739653,0.0863343149610354,0.675216591407943,IL18R1,ENSG00000115604,BBJ_Graves,1.03683626491615,0.875428994289604,1.22800301024716,,,0.0150808725443276,0.902262145072899,,,3,2,0,1,log_odds,log_odds,FALSE
Inverse variance weighted,2,-0.0840558226720026,0.0701104155826961,0.230564361081989,IL18R1,ENSG00000115604,UKB_hyperthyroid,0.919379932418212,0.801338169219149,1.0548099324371,,,0.586067773331309,0.443943727481364,,,3,2,0,1,LMM_binary,log_odds,TRUE
Inverse variance weighted,3,0.080649693654734,0.111270466534466,0.468569996254121,IL18R1,ENSG00000115604,FinnGen_GO,1.08399110108734,0.871586276904491,1.34815879778394,-0.0224417820418801,0.865508415184273,0.0462209100195516,0.977154546197311,,,3,3,0,0,log_odds,log_odds,FALSE
MR Egger,3,0.137412982873288,0.287119127882113,0.715828729256725,IL18R1,ENSG00000115604,FinnGen_GO,1.14730186671636,0.653547209331069,2.01408797188214,-0.0224417820418801,0.865508415184273,0.0462209100195516,0.977154546197311,,,3,3,0,0,log_odds,log_odds,FALSE
Weighted median,3,0.0781054002520112,0.121056496562591,0.518798931446343,IL18R1,ENSG00000115604,FinnGen_GO,1.08123661527618,0.852855342170703,1.37077480834951,-0.0224417820418801,0.865508415184273,0.0462209100195516,0.977154546197311,,,3,3,0,0,log_odds,log_odds,FALSE
Weighted mode,3,0.0624932876135909,0.192026030255631,0.775739325263828,IL18R1,ENSG00000115604,FinnGen_GO,1.0644873136437,0.730608352948972,1.55094482062064,-0.0224417820418801,0.865508415184273,0.0462209100195516,0.977154546197311,,,3,3,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,3,-0.0127521176955205,0.0301341911486614,0.672165615772571,IL18RAP,ENSG00000115607,BBJ_Graves,0.987328846038904,0.930702936775969,1.0473999938126,0.00709797102489031,0.961336535103573,6.02315556113831,0.0492139686283819,,,11,3,0,8,log_odds,log_odds,FALSE
MR Egger,3,-0.0158939688088716,0.0669263771947023,0.851562544936188,IL18RAP,ENSG00000115607,BBJ_Graves,0.98423167377953,0.86323383545113,1.12218954805519,0.00709797102489031,0.961336535103573,6.02315556113831,0.0492139686283819,,,11,3,0,8,log_odds,log_odds,FALSE
Weighted median,3,-0.0133516567645526,0.01790659016717,0.455892104716687,IL18RAP,ENSG00000115607,BBJ_Graves,0.986737081232508,0.952706332405681,1.02198341121622,0.00709797102489031,0.961336535103573,6.02315556113831,0.0492139686283819,,,11,3,0,8,log_odds,log_odds,FALSE
Weighted mode,3,-0.0117613784888428,0.101648754091708,0.918455919581568,IL18RAP,ENSG00000115607,BBJ_Graves,0.988307516159936,0.809779786733643,1.20619427960543,0.00709797102489031,0.961336535103573,6.02315556113831,0.0492139686283819,,,11,3,0,8,log_odds,log_odds,FALSE
Inverse variance weighted,6,-0.00169581121417875,0.0653103549369694,0.979284914884781,IL18RAP,ENSG00000115607,UKB_hyperthyroid,0.998305625861207,0.878355291751551,1.13463666922159,0.291263359843016,0.140994270609973,11.6903098895452,0.0392866965729314,,,11,6,0,5,LMM_binary,log_odds,TRUE
MR Egger,6,-0.694370321856996,0.382030874082476,0.143279968939244,IL18RAP,ENSG00000115607,UKB_hyperthyroid,0.499388803217687,0.236182413240607,1.05591764161175,0.291263359843016,0.140994270609973,11.6903098895452,0.0392866965729314,,,11,6,0,5,LMM_binary,log_odds,TRUE
Weighted median,6,-0.0158243092448447,0.0554955164276388,0.775532500290983,IL18RAP,ENSG00000115607,UKB_hyperthyroid,0.984300237316852,0.882853925857557,1.09740346483811,0.291263359843016,0.140994270609973,11.6903098895452,0.0392866965729314,,,11,6,0,5,LMM_binary,log_odds,TRUE
Weighted mode,6,-0.0429311509704015,0.241996013630961,0.866153657820437,IL18RAP,ENSG00000115607,UKB_hyperthyroid,0.957977343607071,0.596161701372619,1.53938199778932,0.291263359843016,0.140994270609973,11.6903098895452,0.0392866965729314,,,11,6,0,5,LMM_binary,log_odds,TRUE
Inverse variance weighted,10,0.0188279785024683,0.0422669219601499,0.655991540846988,IL18RAP,ENSG00000115607,FinnGen_GO,1.0190063425426,0.937990752713007,1.10701936361173,0.00282121292018671,0.958128373904408,5.67837319302283,0.771626328396175,,,11,10,0,1,log_odds,log_odds,FALSE
MR Egger,10,0.0163970898520716,0.0616466097971432,0.796977069908642,IL18RAP,ENSG00000115607,FinnGen_GO,1.01653225991784,0.900837614812062,1.14708557731489,0.00282121292018671,0.958128373904408,5.67837319302283,0.771626328396175,,,11,10,0,1,log_odds,log_odds,FALSE
Weighted median,10,0.0279070286323063,0.056727007470176,0.622752480834493,IL18RAP,ENSG00000115607,FinnGen_GO,1.02830007751254,0.920095411642575,1.14922978207726,0.00282121292018671,0.958128373904408,5.67837319302283,0.771626328396175,,,11,10,0,1,log_odds,log_odds,FALSE
Weighted mode,10,0.0564579411876585,0.208858368954227,0.793013047678974,IL18RAP,ENSG00000115607,FinnGen_GO,1.05808211218737,0.702644319429894,1.59332072454417,0.00282121292018671,0.958128373904408,5.67837319302283,0.771626328396175,,,11,10,0,1,log_odds,log_odds,FALSE
Wald ratio,1,0.166357996319545,0.560740645808894,0.766714284140481,IL1B,ENSG00000125538,BBJ_Graves,1.18099581820961,0.393492343217229,3.54454450428428,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Wald ratio,1,-0.411388880931096,0.358850803975257,0.251627009761029,IL1B,ENSG00000125538,UKB_hyperthyroid,0.662729158750184,0.328001710155587,1.33904770694454,,,,,,,1,1,0,0,LMM_binary,log_odds,TRUE
Wald ratio,1,0.553200614021213,0.743111406401522,0.456611337622258,IL1B,ENSG00000125538,FinnGen_GO,1.73880937891899,0.405231105999858,7.46107100726296,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,2,0.199768980152763,0.153467663447073,0.193018686302917,IL1R1,ENSG00000115594,BBJ_Graves,1.22112062247229,0.903908048338176,1.64965405205602,,,1.24126157814464,0.265228055417416,,,2,2,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,2,-0.112502842157494,0.143634580908837,0.433475999332813,IL1R1,ENSG00000115594,UKB_hyperthyroid,0.893594807367728,0.674336104676188,1.18414493042458,,,0.0266303679101549,0.870370306661447,,,2,2,0,0,LMM_binary,log_odds,TRUE
Inverse variance weighted,2,0.0491997389429065,0.261263104820484,0.850629795342064,IL1R1,ENSG00000115594,FinnGen_GO,1.05043014159371,0.629470715706947,1.75290677522522,,,0.0107745383423349,0.91732769053559,,,2,2,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,2,0.0191404848498139,0.0901702520344989,0.831896005433639,IL1R2,ENSG00000115590,BBJ_Graves,1.019324838256,0.854197190914076,1.21637385013379,,,0.351480961377535,0.55327598864498,,,4,2,0,2,log_odds,log_odds,FALSE
Inverse variance weighted,4,0.0348007404542386,0.0831571883706043,0.675586358677493,IL1R2,ENSG00000115590,UKB_hyperthyroid,1.03541337224481,0.879688555152257,1.21870501229588,-0.000870928900961831,0.991784729043271,0.0970863094786001,0.992184770807894,,,4,4,0,0,LMM_binary,log_odds,TRUE
MR Egger,4,0.0379074237550365,0.280022536543673,0.904712561899808,IL1R2,ENSG00000115590,UKB_hyperthyroid,1.03863507549244,0.59993332924169,1.79813783876076,-0.000870928900961831,0.991784729043271,0.0970863094786001,0.992184770807894,,,4,4,0,0,LMM_binary,log_odds,TRUE
Weighted median,4,0.0395636171586399,0.0904637377513059,0.661863138558226,IL1R2,ENSG00000115590,UKB_hyperthyroid,1.0403566813158,0.871320581142805,1.24218576696405,-0.000870928900961831,0.991784729043271,0.0970863094786001,0.992184770807894,,,4,4,0,0,LMM_binary,log_odds,TRUE
Weighted mode,4,0.0397293677409701,0.299126416673488,0.902745538892981,IL1R2,ENSG00000115590,UKB_hyperthyroid,1.04052913533335,0.578938856468839,1.87014720014018,-0.000870928900961831,0.991784729043271,0.0970863094786001,0.992184770807894,,,4,4,0,0,LMM_binary,log_odds,TRUE
Inverse variance weighted,4,0.0041699745642465,0.175884013474221,0.9810849969552,IL1R2,ENSG00000115590,FinnGen_GO,1.00417868100585,0.711369928066297,1.41751117611578,-0.0666100845744614,0.765873782912878,3.98847009981423,0.262711845432332,,,4,4,0,0,log_odds,log_odds,FALSE
MR Egger,4,0.239396798177229,0.721737721099352,0.771652907915534,IL1R2,ENSG00000115590,FinnGen_GO,1.27048256174379,0.308754401528905,5.22786373798127,-0.0666100845744614,0.765873782912878,3.98847009981423,0.262711845432332,,,4,4,0,0,log_odds,log_odds,FALSE
Weighted median,4,-0.00481804305891215,0.154367648594791,0.975100883201946,IL1R2,ENSG00000115590,FinnGen_GO,0.99519354509234,0.735372111079704,1.34681500327677,-0.0666100845744614,0.765873782912878,3.98847009981423,0.262711845432332,,,4,4,0,0,log_odds,log_odds,FALSE
Weighted mode,4,0.00594933108664808,0.845743551863025,0.994829004510813,IL1R2,ENSG00000115590,FinnGen_GO,1.00596706350474,0.191722161487588,5.27831381100855,-0.0666100845744614,0.765873782912878,3.98847009981423,0.262711845432332,,,4,4,0,0,log_odds,log_odds,FALSE
Wald ratio,1,-0.0159038268647395,0.111845851811386,0.886926645150677,IL1RAP,ENSG00000196083,UKB_hyperthyroid,0.984221971216527,0.790474645844434,1.22545725371182,,,,,,,1,1,0,0,LMM_binary,log_odds,TRUE
Wald ratio,1,0.0455641496665526,0.178680676864436,0.798720604821041,IL1RAP,ENSG00000196083,FinnGen_GO,1.04661814266534,0.737381429695551,1.48553990166056,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Wald ratio,1,-0.0459484717901996,0.112672238085681,0.683415736418007,IL1RL1,ENSG00000115602,BBJ_Graves,0.955091175061225,0.765836898282219,1.19111413242938,,,,,,,2,1,0,1,log_odds,log_odds,FALSE
