Rank,Term,P-value,Z-score,Combined Score,Overlapping Genes,Adjusted P-value,Old P-value,Old Adjusted P-value
1987,CPC017 MCF7 24H-geldanamycin-10.0,0.04212083780904148,30.959311424100157,98.05472435387837,['IGF1R'],0.04282037864834615,0,0
1988,CPC019 MCF7 24H-trichostatin a-10.0,0.042314485176402024,30.813084112149532,97.45025517243975,['IGF1R'],0.04297398695642639,0,0
1989,LJP006 HA1E 24H-alvocidib-3.33,0.042314485176402024,30.813084112149532,97.45025517243975,['IL1B'],0.04297398695642639,0,0
1990,CPC015 MCF7 24H-vorinostat-10.0,0.04289525111400144,30.382488479262673,95.67427866043062,['IGF1R'],0.043520043822341994,0,0
1991,CPC006 A375 24H-BRD-K56343971-10.0,0.04289525111400144,30.382488479262673,95.67427866043062,['IGF1R'],0.043520043822341994,0,0
1992,CPC006 HA1E 24H-BRD-K53903639-80.0,0.04347575288696676,29.963636363636365,93.95253696664604,['IGF1R'],0.04408685784722533,0,0
1993,LJP006 BT20 24H-QL-XII-47-3.33,0.04366919479034867,29.826546003016592,93.3902665527447,['IGF1R'],0.04423860254588982,0,0
1994,LJP006 HA1E 24H-AT-7519-10,0.04366919479034867,29.826546003016592,93.3902665527447,['IL1B'],0.04423860254588982,0,0
1995,CPC006 HT29 24H-BRD-A62809825-10.0,0.04386260734706841,29.69069069069069,92.83367744133818,['IGF1R'],0.04441226408074094,0,0
1996,CPC006 HT29 24H-cay10594-20.0,0.04405599057136263,29.556053811659194,92.28268773710143,['IGF1R'],0.04458572192091809,0,0
1997,CPC015 MCF7 24H-scriptaid-10.0,0.044249344462234025,29.422619047619047,91.73721708986146,['IGF1R'],0.04475897637141349,0,0
1998,CPC013 MCF7 24H-s1053-10.0,0.04444266901624188,29.290370370370372,91.19718665032755,['IGF1R'],0.044932027734138444,0,0
1999,LJP006 A375 24H-selumetinib-0.37,0.04482923014482612,29.029368575624083,90.1331382586583,['IGF1'],0.04530017253254066,0,0
2000,CPC016 MCF7 24H-trichostatin a-10.0,0.04502246671582447,28.900584795321638,89.60896979734314,['IGF1R'],0.04547269138298272,0,0
2001,CPC019 MCF7 24H-BRD-K49010888-10.0,0.04521567398169955,28.77292576419214,89.08994043592314,['IGF1R'],0.04564500821740784,0,0
2002,CPC003 HA1E 24H-scriptaid-10.0,0.04540885191709206,28.6463768115942,88.5759783378648,['IGF1R'],0.04579424906266898,0,0
2003,CPC006 PC3 24H-arp 101-10.0,0.04540885191709206,28.6463768115942,88.5759783378648,['IGF1R'],0.04579424906266898,0,0
2004,CPC006 THP1 6H-akt inhibitor iv-10.0,0.045602000547551175,28.52092352092352,88.06701294052063,['IGF1R'],0.04596608837627414,0,0
2005,LJP006 HS578T 24H-QL-XII-47-10,0.04579511987046996,28.396551724137932,87.56297497632107,['IL1B'],0.04613772675229393,0,0
2006,LJP006 HA1E 24H-BMS-387032-10,0.04637430198234178,28.029787234042555,86.07975156127297,['IL1B'],0.04669795114871904,0,0
2007,CPC017 MCF7 24H-thm-i-94-10.0,0.0477247015911571,27.209366391184574,82.77922303774095,['IGF1R'],0.04803383020136389,0,0
2008,CPC006 MCF7 24H-methylene blue-10.0,0.04849571431961073,26.761517615176153,80.98784150050393,['IGF1R'],0.048785529345425134,0,0
