Rank,Term,P-value,Z-score,Combined Score,Overlapping Genes,Adjusted P-value,Old P-value,Old Adjusted P-value
1,regulation of cell adhesion molecule production (GO:0060353),1.0794527804927066e-06,2855.5714285714284,39232.85671138207,"['CXCL8', 'IL1B']",0.00021710124250730792,0,0
2,insulin-like growth factor receptor signaling pathway (GO:0048009),1.6489530189998619e-06,2220.777777777778,29570.477810865817,"['IGF1', 'IGF1R']",0.00021710124250730792,0,0
3,regulation of cell population proliferation (GO:0042127),2.1131604644789074e-06,76944.0,1005452.3225623844,"['CXCL8', 'IL1B', 'IGF1', 'IGF1R']",0.00021710124250730792,0,0
4,regulation of MAPK cascade (GO:0043408),2.2324035219260454e-06,365.02453987730064,4749.856908721465,"['IL1B', 'IGF1', 'IGF1R']",0.00021710124250730792,0,0
5,positive regulation of cellular biosynthetic process (GO:0031328),2.848748774852791e-06,335.91525423728814,4289.177823301377,"['CXCL8', 'IL1B', 'IGF1']",0.00022163265468354713,0,0
6,regulation of neuroinflammatory response (GO:0150077),5.124080440206225e-06,1175.235294117647,14316.19863281264,"['IL1B', 'IGF1']",0.00029346046589820337,0,0
7,positive regulation of cell motility (GO:2000147),5.2807795919985185e-06,272.1743119266055,3307.308955714915,"['IL1B', 'IGF1', 'IGF1R']",0.00029346046589820337,0,0
8,positive regulation of phosphorylation (GO:0042327),7.927019177044291e-06,236.952,2783.0565647155395,"['IL1B', 'IGF1', 'IGF1R']",0.0003407744422951604,0,0
9,protein kinase B signaling (GO:0043491),8.267732298134542e-06,907.9090909090909,10625.396544866984,"['IL1B', 'IGF1']",0.0003407744422951604,0,0
10,positive regulation of cell migration (GO:0030335),9.529084587248965e-06,222.5187969924812,2572.5758380045163,"['IL1B', 'IGF1', 'IGF1R']",0.0003407744422951604,0,0
11,negative regulation of cell development (GO:0010721),9.734272886653031e-06,832.1666666666666,9603.08484325714,"['IL1B', 'IGF1']",0.0003407744422951604,0,0
12,positive regulation of nuclear division (GO:0051785),1.0512322127357134e-05,798.84,9157.072925888271,"['IL1B', 'IGF1']",0.0003407744422951604,0,0
13,phosphatidylinositol 3-kinase signaling (GO:0014065),1.679398313293231e-05,623.875,6859.187375478519,"['IGF1', 'IGF1R']",0.0004890263912342831,0,0
14,cellular response to amyloid-beta (GO:1904646),1.781062251393905e-05,604.939393939394,6615.445111834358,"['IGF1', 'IGF1R']",0.0004890263912342831,0,0
15,positive regulation of mitotic nuclear division (GO:0045840),1.8857058787954362e-05,587.1176470588235,6387.031681468616,"['IL1B', 'IGF1']",0.0004890263912342831,0,0
16,positive regulation of macromolecule metabolic process (GO:0010604),2.7692034488016557e-05,154.4488188976378,1620.8423951263685,"['CXCL8', 'IL1B', 'IGF1']",0.0006475824952073409,0,0
17,response to amyloid-beta (GO:1904645),2.830052035610487e-05,475.0952380952381,4975.496817380962,"['IGF1', 'IGF1R']",0.0006475824952073409,0,0
18,regulation of cell migration (GO:0030334),3.3200613761088144e-05,145.11851851851853,1496.5988929683472,"['IL1B', 'IGF1', 'IGF1R']",0.0007175021529479605,0,0
19,inositol lipid-mediated signaling (GO:0048017),3.8125168581861895e-05,407.0816326530612,4141.907394321997,"['IGF1', 'IGF1R']",0.0007805626620181198,0,0
20,cellular response to peptide (GO:1901653),4.7704725543026005e-05,362.56363636363636,3607.682247528292,"['IGF1', 'IGF1R']",0.0008836732493446247,0,0
21,regulation of mitotic nuclear division (GO:0007088),4.7704725543026005e-05,362.56363636363636,3607.682247528292,"['IL1B', 'IGF1']",0.0008836732493446247,0,0
22,positive regulation of cell population proliferation (GO:0008284),5.198234293585851e-05,124.36305732484077,1226.792618171019,"['IL1B', 'IGF1', 'IGF1R']",0.0009191423364567709,0,0
23,positive regulation of gene expression (GO:0010628),5.464812322505641e-05,122.23590814196243,1199.6960166816655,"['CXCL8', 'IL1B', 'IGF1']",0.0009242660841107367,0,0
24,positive regulation of T cell proliferation (GO:0042102),6.407608088156329e-05,311.4375,3007.065913385334,"['IL1B', 'IGF1']",0.001038566477622005,0,0
25,phosphatidylinositol-mediated signaling (GO:0048015),7.420797022969592e-05,288.7971014492754,2746.067381368719,"['IGF1', 'IGF1R']",0.0011016918901975124,0,0
26,positive regulation of secretion by cell (GO:1903532),7.632311792468519e-05,284.65714285714284,2698.7019142965614,"['IL1B', 'IGF1']",0.0011016918901975124,0,0
27,response to molecule of bacterial origin (GO:0002237),7.846784163545818e-05,280.63380281690144,2652.781294792341,"['CXCL8', 'IL1B']",0.0011016918901975124,0,0
28,positive regulation of intracellular signal transduction (GO:1902533),7.929915919159472e-05,107.47513812154696,1014.8106730748775,"['IL1B', 'IGF1', 'IGF1R']",0.0011016918901975124,0,0
29,positive regulation of phosphatidylinositol 3-kinase signaling (GO:0014068),8.734237745695949e-05,265.61333333333334,2482.3358331058284,"['IGF1', 'IGF1R']",0.0011715925803709394,0,0
30,negative regulation of extrinsic apoptotic signaling pathway (GO:2001237),9.430853535391081e-05,255.35897435897436,2366.9067205973074,"['IL1B', 'IGF1']",0.0012228673417557102,0,0
31,response to interleukin-1 (GO:0070555),0.00010903795493729445,237.04761904761904,2162.77850999962,"['CXCL8', 'IL1B']",0.0013682504667937917,0,0
32,positive regulation of cellular process (GO:0048522),0.00011866405561375445,93.44372990353698,844.6578827019866,"['IL1B', 'IGF1', 'IGF1R']",0.0014425099260547026,0,0
33,positive regulation of cell cycle process (GO:0090068),0.0001505037678013201,200.97979797979798,1768.9282016775458,"['IL1B', 'IGF1']",0.0017562618156744191,0,0
34,positive regulation of vasculature development (GO:1904018),0.0001535036034265559,198.96,1747.2242452474318,"['CXCL8', 'IL1B']",0.0017562618156744191,0,0
35,regulation of JNK cascade (GO:0046328),0.00016267947008315154,193.1359223300971,1684.8653952660836,"['IL1B', 'IGF1R']",0.0017915271717977817,0,0
36,regulation of phosphatidylinositol 3-kinase signaling (GO:0014066),0.00016579685908668418,191.26923076923077,1664.9503123519667,"['IGF1', 'IGF1R']",0.0017915271717977817,0,0
37,cellular response to molecule of bacterial origin (GO:0071219),0.00019517445193881731,175.95575221238937,1502.9466045812414,"['CXCL8', 'IL1B']",0.0020328864410089835,0,0
38,positive regulation of angiogenesis (GO:0045766),0.0001985853078620601,174.40350877192984,1486.666397558283,"['CXCL8', 'IL1B']",0.0020328864410089835,0,0
39,cellular response to lipopolysaccharide (GO:0071222),0.00021252181182903325,168.45762711864407,1424.5561845401867,"['CXCL8', 'IL1B']",0.002119768841063947,0,0
40,regulation of protein secretion (GO:0050708),0.00023060142659837933,161.5691056910569,1353.1121395424389,"['IL1B', 'IGF1']",0.0022425988736692387,0,0
41,positive regulation of macromolecule biosynthetic process (GO:0010557),0.0002455918425947064,156.4488188976378,1300.3774845997139,"['IL1B', 'IGF1']",0.0023301274821790436,0,0
42,positive regulation of cellular catabolic process (GO:0031331),0.00029336829388270904,142.85611510791367,1162.0033205710083,"['IL1B', 'IGF1']",0.002717149198104139,0,0
43,cellular response to interleukin-1 (GO:0071347),0.00035441487845395877,129.69281045751634,1030.4148726157573,"['CXCL8', 'IL1B']",0.003206218319036976,0,0
44,response to lipopolysaccharide (GO:0032496),0.0003729044372617842,126.36305732484077,997.533777722959,"['CXCL8', 'IL1B']",0.0032968142294280468,0,0
45,negative regulation of macromolecule metabolic process (GO:0010605),0.000554478832450945,103.14583333333333,773.3340211611057,"['CXCL8', 'IGF1']",0.004793161462742614,0,0
46,regulation of gene expression (GO:0010468),0.0006011592273869262,52.75092936802974,391.2352183362478,"['CXCL8', 'IL1B', 'IGF1']",0.00502300082229373,0,0
47,regulation of angiogenesis (GO:0045765),0.0006068921302000137,98.48258706467662,729.4762296138963,"['CXCL8', 'IL1B']",0.00502300082229373,0,0
48,cellular response to lipid (GO:0071396),0.0007058282187599493,91.14746543778801,661.3786482966684,"['CXCL8', 'IL1B']",0.005720149522867089,0,0
49,inflammatory response (GO:0006954),0.00077811074885592,86.70175438596492,620.6667938211481,"['CXCL8', 'IL1B']",0.006177246557243937,0,0
50,positive regulation of signal transduction (GO:0009967),0.0009330638710415982,78.984,551.0742826479811,"['IL1B', 'IGF1']",0.006481240768031642,0,0
51,positive regulation of cell differentiation (GO:0045597),0.0009777212277007673,77.109375,534.3900198577492,"['IL1B', 'IGF1']",0.006481240768031642,0,0
52,regulation of T-helper 1 cell cytokine production (GO:2000554),0.0009996772392850861,1666.0,11508.858100931304,['IL1B'],0.006481240768031642,0,0
53,positive regulation of glial cell proliferation (GO:0060252),0.0009996772392850861,1666.0,11508.858100931304,['IL1B'],0.006481240768031642,0,0
54,positive regulation of glycoprotein metabolic process (GO:1903020),0.0009996772392850861,1666.0,11508.858100931304,['IGF1'],0.006481240768031642,0,0
55,positive regulation of heat generation (GO:0031652),0.0009996772392850861,1666.0,11508.858100931304,['IL1B'],0.006481240768031642,0,0
56,regulation of fever generation (GO:0031620),0.0009996772392850861,1666.0,11508.858100931304,['IL1B'],0.006481240768031642,0,0
57,negative regulation of smooth muscle cell apoptotic process (GO:0034392),0.0009996772392850861,1666.0,11508.858100931304,['IGF1'],0.006481240768031642,0,0
58,positive regulation of prostaglandin biosynthetic process (GO:0031394),0.0009996772392850861,1666.0,11508.858100931304,['IL1B'],0.006481240768031642,0,0
59,positive regulation of prostaglandin secretion (GO:0032308),0.0009996772392850861,1666.0,11508.858100931304,['IL1B'],0.006481240768031642,0,0
60,positive regulation of T-helper 1 cell cytokine production (GO:2000556),0.0009996772392850861,1666.0,11508.858100931304,['IL1B'],0.006481240768031642,0,0
61,negative regulation of signal transduction (GO:0009968),0.0010466288549612966,74.4566037735849,510.93468386328993,"['CXCL8', 'IL1B']",0.006674403681638432,0,0
62,positive regulation of MAPK cascade (GO:0043410),0.0011018154703919935,72.51470588235294,493.88287108573627,"['IGF1', 'IGF1R']",0.00691300351584654,0,0
63,regulation of adiponectin secretion (GO:0070163),0.0011995241237685768,1332.7333333333333,8963.738320936684,['IL1B'],0.007069922487060247,0,0
64,positive regulation of fever generation (GO:0031622),0.0011995241237685768,1332.7333333333333,8963.738320936684,['IL1B'],0.007069922487060247,0,0
65,positive regulation of histone phosphorylation (GO:0033129),0.0011995241237685768,1332.7333333333333,8963.738320936684,['IL1B'],0.007069922487060247,0,0
66,regulation of immature T cell proliferation in thymus (GO:0033084),0.0011995241237685768,1332.7333333333333,8963.738320936684,['IL1B'],0.007069922487060247,0,0
