Rank,Term,P-value,Z-score,Combined Score,Overlapping Genes,Adjusted P-value,Old P-value,Old Adjusted P-value
285,negative regulation of cell junction assembly (GO:1901889),0.009957991701556103,118.85714285714286,547.8577209909951,['TNF'],0.019016998041166168,0,0
286,positive regulation of lipid metabolic process (GO:0045834),0.009957991701556103,118.85714285714286,547.8577209909951,['PPARG'],0.019016998041166168,0,0
287,regulation of heterotypic cell-cell adhesion (GO:0034114),0.009957991701556103,118.85714285714286,547.8577209909951,['TNF'],0.019016998041166168,0,0
288,positive regulation of vascular endothelial growth factor production (GO:0010575),0.009957991701556103,118.85714285714286,547.8577209909951,['IL6'],0.019016998041166168,0,0
289,regulation of synapse organization (GO:0050807),0.010354501736256563,114.09714285714286,521.4620402892078,['TNF'],0.019637848120486585,0,0
290,mononuclear cell differentiation (GO:1903131),0.010354501736256563,114.09714285714286,521.4620402892078,['PPARG'],0.019637848120486585,0,0
291,acute inflammatory response (GO:0002526),0.010750872860949598,109.7032967032967,497.25962914000377,['IL6'],0.01997628403216986,0,0
292,regulation of vascular endothelial growth factor production (GO:0010574),0.010750872860949598,109.7032967032967,497.25962914000377,['IL6'],0.01997628403216986,0,0
293,regulation of vasculature development (GO:1901342),0.010750872860949598,109.7032967032967,497.25962914000377,['IL6'],0.01997628403216986,0,0
294,positive regulation of gene silencing by miRNA (GO:2000637),0.010750872860949598,109.7032967032967,497.25962914000377,['IL6'],0.01997628403216986,0,0
295,positive regulation of nitric oxide biosynthetic process (GO:0045429),0.010750872860949598,109.7032967032967,497.25962914000377,['TNF'],0.01997628403216986,0,0
296,peptide hormone secretion (GO:0030072),0.010750872860949598,109.7032967032967,497.25962914000377,['IL6'],0.01997628403216986,0,0
297,regulation of protein transport (GO:0051223),0.011147105113416074,105.63492063492063,474.9953903533844,['TNF'],0.020167459909140924,0,0
298,positive regulation of cell communication (GO:0010647),0.011147105113416074,105.63492063492063,474.9953903533844,['TNF'],0.020167459909140924,0,0
299,regulation of B cell activation (GO:0050864),0.011147105113416074,105.63492063492063,474.9953903533844,['IL6'],0.020167459909140924,0,0
300,regulation of calcineurin-NFAT signaling cascade (GO:0070884),0.011147105113416074,105.63492063492063,474.9953903533844,['TNF'],0.020167459909140924,0,0
301,positive regulation of monooxygenase activity (GO:0032770),0.011147105113416074,105.63492063492063,474.9953903533844,['TNF'],0.020167459909140924,0,0
302,regulation of extrinsic apoptotic signaling pathway in absence of ligand (GO:2001239),0.011147105113416074,105.63492063492063,474.9953903533844,['TNF'],0.020167459909140924,0,0
303,positive regulation of nitric oxide metabolic process (GO:1904407),0.011147105113416074,105.63492063492063,474.9953903533844,['TNF'],0.020167459909140924,0,0
304,regulation of immunoglobulin production (GO:0002637),0.011147105113416074,105.63492063492063,474.9953903533844,['IL6'],0.020167459909140924,0,0
305,positive regulation of extrinsic apoptotic signaling pathway (GO:2001238),0.011543198536568492,101.85714285714286,454.4518266085444,['TNF'],0.020747579068995655,0,0
306,negative regulation of wound healing (GO:0061045),0.011543198536568492,101.85714285714286,454.4518266085444,['TNF'],0.020747579068995655,0,0
307,extrinsic apoptotic signaling pathway via death domain receptors (GO:0008625),0.01193915316674268,98.33990147783251,435.442406227662,['TNF'],0.021182368521640238,0,0
308,respiratory tube development (GO:0030323),0.01193915316674268,98.33990147783251,435.442406227662,['CEBPA'],0.021182368521640238,0,0
309,negative regulation of Notch signaling pathway (GO:0045746),0.01193915316674268,98.33990147783251,435.442406227662,['ARRB1'],0.021182368521640238,0,0
310,maintenance of blood-brain barrier (GO:0035633),0.01193915316674268,98.33990147783251,435.442406227662,['IL6'],0.021182368521640238,0,0
311,negative regulation of osteoblast differentiation (GO:0045668),0.012334969042911155,95.05714285714286,417.8062796500496,['PPARG'],0.021605837495545017,0,0
312,positive regulation of mononuclear cell migration (GO:0071677),0.012334969042911155,95.05714285714286,417.8062796500496,['TNF'],0.021605837495545017,0,0
313,positive regulation of Rho protein signal transduction (GO:0035025),0.012334969042911155,95.05714285714286,417.8062796500496,['ARRB1'],0.021605837495545017,0,0
314,regulation of macrophage derived foam cell differentiation (GO:0010743),0.012334969042911155,95.05714285714286,417.8062796500496,['PPARG'],0.021605837495545017,0,0
315,positive regulation of interleukin-10 production (GO:0032733),0.012730646209021314,91.98617511520737,401.4040374155011,['IL6'],0.02215777030051178,0,0
316,long-chain fatty acid transport (GO:0015909),0.012730646209021314,91.98617511520737,401.4040374155011,['PPARG'],0.02215777030051178,0,0
317,positive regulation of cholesterol transport (GO:0032376),0.013126184702817524,89.10714285714286,386.1142784895618,['PPARG'],0.02228210366219024,0,0
318,positive regulation of histone modification (GO:0031058),0.013126184702817524,89.10714285714286,386.1142784895618,['ARRB1'],0.02228210366219024,0,0
319,regulation of cholesterol efflux (GO:0010874),0.013126184702817524,89.10714285714286,386.1142784895618,['PPARG'],0.02228210366219024,0,0
320,negative regulation of smooth muscle cell proliferation (GO:0048662),0.013126184702817524,89.10714285714286,386.1142784895618,['PPARG'],0.02228210366219024,0,0
321,regulation of histone acetylation (GO:0035065),0.013126184702817524,89.10714285714286,386.1142784895618,['ARRB1'],0.02228210366219024,0,0
322,regulation of interleukin-17 production (GO:0032660),0.013126184702817524,89.10714285714286,386.1142784895618,['IL6'],0.02228210366219024,0,0
323,vasculogenesis (GO:0001570),0.013126184702817524,89.10714285714286,386.1142784895618,['HAS2'],0.02228210366219024,0,0
324,regulation of protein localization to cell surface (GO:2000008),0.013126184702817524,89.10714285714286,386.1142784895618,['TNF'],0.02228210366219024,0,0
325,regulation of amyloid-beta formation (GO:1902003),0.013521584565055974,86.40259740259741,371.8308142207318,['TNF'],0.022812489296873576,0,0
326,positive regulation of DNA binding (GO:0043388),0.013521584565055974,86.40259740259741,371.8308142207318,['PPARG'],0.022812489296873576,0,0
327,respiratory system development (GO:0060541),0.013916845835577172,83.85714285714286,358.4603752954014,['CEBPA'],0.022985781410112448,0,0
328,positive regulation of immunoglobulin production (GO:0002639),0.013916845835577172,83.85714285714286,358.4603752954014,['IL6'],0.022985781410112448,0,0
329,positive regulation of lymphocyte activation (GO:0051251),0.013916845835577172,83.85714285714286,358.4603752954014,['IL6'],0.022985781410112448,0,0
330,cellular response to hydrogen peroxide (GO:0070301),0.013916845835577172,83.85714285714286,358.4603752954014,['IL6'],0.022985781410112448,0,0
331,cellular response to virus (GO:0098586),0.013916845835577172,83.85714285714286,358.4603752954014,['IL6'],0.022985781410112448,0,0
332,lung development (GO:0030324),0.013916845835577172,83.85714285714286,358.4603752954014,['CEBPA'],0.022985781410112448,0,0
333,regulation of JUN kinase activity (GO:0043506),0.013916845835577172,83.85714285714286,358.4603752954014,['TNF'],0.022985781410112448,0,0
334,regulation of receptor internalization (GO:0002090),0.014311968554805366,81.45714285714286,345.92071940977723,['ARRB1'],0.02335781218143309,0,0
335,positive regulation of myeloid leukocyte differentiation (GO:0002763),0.014311968554805366,81.45714285714286,345.92071940977723,['TNF'],0.02335781218143309,0,0
336,macrophage activation (GO:0042116),0.014311968554805366,81.45714285714286,345.92071940977723,['TNF'],0.02335781218143309,0,0
337,regulation of osteoclast differentiation (GO:0045670),0.014311968554805366,81.45714285714286,345.92071940977723,['TNF'],0.02335781218143309,0,0
338,negative regulation of endothelial cell proliferation (GO:0001937),0.014706952762456068,79.19047619047619,334.1390605677817,['PPARG'],0.02384351097571026,0,0
339,regulation of vascular associated smooth muscle cell proliferation (GO:1904705),0.014706952762456068,79.19047619047619,334.1390605677817,['PPARG'],0.02384351097571026,0,0
340,positive regulation of gene expression (GO:0010628),0.014739624966802707,13.55,57.14327457473439,"['IL6', 'TNF']",0.02384351097571026,0,0
341,negative regulation of apoptotic process (GO:0043066),0.014914864833288563,13.46376811594203,56.62048901383082,"['IL6', 'TNF']",0.024056233602078324,0,0
342,regulation of apoptotic signaling pathway (GO:2001233),0.015101798500668919,77.04633204633204,323.0507581480842,['TNF'],0.024145317370255538,0,0
343,positive regulation of production of molecular mediator of immune response (GO:0002702),0.015101798500668919,77.04633204633204,323.0507581480842,['IL6'],0.024145317370255538,0,0
344,positive regulation of signaling (GO:0023056),0.015101798500668919,77.04633204633204,323.0507581480842,['TNF'],0.024145317370255538,0,0
345,regulation of nitric-oxide synthase activity (GO:0050999),0.015496505807542107,75.01503759398496,312.59821718825697,['TNF'],0.024704574475791764,0,0
346,response to organonitrogen compound (GO:0010243),0.015891074726793453,73.08791208791209,302.7299612299731,['IL6'],0.025115204309587354,0,0
347,digestive tract development (GO:0048565),0.015891074726793453,73.08791208791209,302.7299612299731,['TNF'],0.025115204309587354,0,0
348,regulation of nitric oxide biosynthetic process (GO:0045428),0.015891074726793453,73.08791208791209,302.7299612299731,['TNF'],0.025115204309587354,0,0
349,cortical cytoskeleton organization (GO:0030865),0.01628550529596983,71.25714285714285,293.399847205648,['TNF'],0.025664836426313484,0,0
350,positive regulation of epithelial to mesenchymal transition (GO:0010718),0.016679797556906864,69.51567944250871,284.56639751252425,['IL6'],0.02613643491823013,0,0
351,monocyte chemotaxis (GO:0002548),0.016679797556906864,69.51567944250871,284.56639751252425,['IL6'],0.02613643491823013,0,0
352,regulation of endothelial cell apoptotic process (GO:2000351),0.01746796731842876,66.27574750830564,268.2435666902731,['TNF'],0.02713949724614638,0,0
353,positive regulation of osteoblast differentiation (GO:0045669),0.01746796731842876,66.27574750830564,268.2435666902731,['IL6'],0.02713949724614638,0,0
354,positive regulation of receptor-mediated endocytosis (GO:0048260),0.01746796731842876,66.27574750830564,268.2435666902731,['ARRB1'],0.02713949724614638,0,0
355,positive regulation of chemotaxis (GO:0050921),0.017861844899874278,64.76623376623377,260.68981695680077,['IL6'],0.027595546895873183,0,0
356,positive regulation of RNA metabolic process (GO:0051254),0.017861844899874278,64.76623376623377,260.68981695680077,['IL6'],0.027595546895873183,0,0
357,"regulation of synaptic transmission, glutamatergic (GO:0051966)",0.018255584335152574,63.32380952380952,253.50320962011816,['TNF'],0.028046288783055633,0,0
358,positive regulation of organelle assembly (GO:1902117),0.018255584335152574,63.32380952380952,253.50320962011816,['TNF'],0.028046288783055633,0,0
359,positive regulation of cell-cell adhesion (GO:0022409),0.01864918566892,61.94409937888199,246.6584798233955,['TNF'],0.028375547316955803,0,0
360,regulation of DNA binding (GO:0051101),0.01864918566892,61.94409937888199,246.6584798233955,['PPARG'],0.028375547316955803,0,0
361,positive regulation of neuron death (GO:1901216),0.01864918566892,61.94409937888199,246.6584798233955,['TNF'],0.028375547316955803,0,0
362,positive regulation of intracellular signal transduction (GO:1902533),0.018676269324978182,11.916666666666666,47.43431050767995,"['IL6', 'TNF']",0.028375547316955803,0,0
363,regulation of interleukin-10 production (GO:0032653),0.019042648937520508,60.62310030395137,240.13259456270143,['IL6'],0.028773233284715052,0,0
364,cognition (GO:0050890),0.019042648937520508,60.62310030395137,240.13259456270143,['TNF'],0.028773233284715052,0,0
365,negative regulation of catabolic process (GO:0009895),0.01943597418461227,59.357142857142854,233.9045135601692,['TNF'],0.02904833098243682,0,0
366,aminoglycan biosynthetic process (GO:0006023),0.01943597418461227,59.357142857142854,233.9045135601692,['HAS1'],0.02904833098243682,0,0
367,receptor internalization (GO:0031623),0.01943597418461227,59.357142857142854,233.9045135601692,['ARRB1'],0.02904833098243682,0,0
368,response to hydrogen peroxide (GO:0042542),0.01943597418461227,59.357142857142854,233.9045135601692,['IL6'],0.02904833098243682,0,0
369,negative regulation of cellular process (GO:0048523),0.019990199220576817,11.4822695035461,44.92453059104874,"['CEBPA', 'IL6']",0.029795689895168696,0,0
370,positive regulation of fat cell differentiation (GO:0045600),0.020222210774875234,56.97714285714286,222.26633779925106,['PPARG'],0.029979018668952504,0,0
371,negative regulation of protein ubiquitination (GO:0031397),0.020222210774875234,56.97714285714286,222.26633779925106,['ARRB1'],0.029979018668952504,0,0
372,negative regulation of BMP signaling pathway (GO:0030514),0.020615122198689464,55.857142857142854,216.82236865801656,['PPARG'],0.030235512558077878,0,0
373,positive regulation of protein localization to cell periphery (GO:1904377),0.020615122198689464,55.857142857142854,216.82236865801656,['TNF'],0.030235512558077878,0,0
374,positive regulation of protein localization to plasma membrane (GO:1903078),0.020615122198689464,55.857142857142854,216.82236865801656,['TNF'],0.030235512558077878,0,0
375,myeloid cell differentiation (GO:0030099),0.020615122198689464,55.857142857142854,216.82236865801656,['CEBPA'],0.030235512558077878,0,0
376,positive regulation of B cell activation (GO:0050871),0.02100789576309119,54.78021978021978,211.60815123277547,['IL6'],0.030486392268338137,0,0
377,negative regulation of cysteine-type endopeptidase activity (GO:2000117),0.02100789576309119,54.78021978021978,211.60815123277547,['TNF'],0.030486392268338137,0,0
378,positive regulation of NIK/NF-kappaB signaling (GO:1901224),0.02100789576309119,54.78021978021978,211.60815123277547,['TNF'],0.030486392268338137,0,0
379,positive regulation of phagocytosis (GO:0050766),0.02100789576309119,54.78021978021978,211.60815123277547,['TNF'],0.030486392268338137,0,0
380,glycosaminoglycan metabolic process (GO:0030203),0.021400531511072123,53.74393530997305,206.60993448840276,['HAS1'],0.03081228358923997,0,0
381,positive regulation of leukocyte chemotaxis (GO:0002690),0.021400531511072123,53.74393530997305,206.60993448840276,['IL6'],0.03081228358923997,0,0
382,negative regulation of viral genome replication (GO:0045071),0.021400531511072123,53.74393530997305,206.60993448840276,['TNF'],0.03081228358923997,0,0
383,negative regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043154),0.02179302948367254,52.74603174603175,201.8150262928954,['TNF'],0.031213974520885153,0,0
384,negative regulation of protein modification by small protein conjugation or removal (GO:1903321),0.02179302948367254,52.74603174603175,201.8150262928954,['ARRB1'],0.031213974520885153,0,0
385,blood vessel morphogenesis (GO:0048514),0.022185389719098877,51.784415584415584,197.21169430337935,['HAS2'],0.031693413884426966,0,0
386,renal system development (GO:0072001),0.022577612257970867,50.857142857142854,192.78907770536534,['HAS2'],0.03208704584466144,0,0
387,positive regulation of proteolysis (GO:0045862),0.022577612257970867,50.857142857142854,192.78907770536534,['TNF'],0.03208704584466144,0,0
388,regulation of tumor necrosis factor-mediated signaling pathway (GO:0010803),0.0229696971452446,49.962406015037594,188.53710846919242,['TNF'],0.032476435552402386,0,0
389,regulation of phagocytosis (GO:0050764),0.0229696971452446,49.962406015037594,188.53710846919242,['TNF'],0.032476435552402386,0,0
390,positive regulation of apoptotic signaling pathway (GO:2001235),0.023361644422266112,49.09852216748769,184.44644096582132,['TNF'],0.032945908800631696,0,0
391,response to organic cyclic compound (GO:0014070),0.023753454121096102,48.26392251815981,180.50838890404887,['TNF'],0.03341278712686153,0,0
392,"regulation of DNA-templated transcription, initiation (GO:2000142)",0.024145126293327844,47.457142857142856,176.71486865577202,['IL6'],0.033877090462577336,0,0
393,positive regulation of cysteine-type endopeptidase activity (GO:2001056),0.024536660972781548,46.676814988290396,173.05834842078664,['TNF'],0.03425168409906054,0,0
394,I-kappaB kinase/NF-kappaB signaling (GO:0007249),0.024536660972781548,46.676814988290396,173.05834842078664,['TNF'],0.03425168409906054,0,0
395,cellular response to reactive oxygen species (GO:0034614),0.02492805820599394,45.92165898617512,169.5318022982446,['IL6'],0.03462230306388047,0,0
396,positive regulation of Ras protein signal transduction (GO:0046579),0.02492805820599394,45.92165898617512,169.5318022982446,['ARRB1'],0.03462230306388047,0,0
397,regulation of transcription initiation from RNA polymerase II promoter (GO:0060260),0.025319318033677134,45.19047619047619,166.12866893112047,['IL6'],0.03498900733297092,0,0
398,regulation of extrinsic apoptotic signaling pathway (GO:2001236),0.025319318033677134,45.19047619047619,166.12866893112047,['TNF'],0.03498900733297092,0,0
399,positive regulation of cell death (GO:0010942),0.026101425623281816,43.79560439560439,159.66849674970803,['TNF'],0.03579996033118454,0,0
400,positive regulation of T cell proliferation (GO:0042102),0.026101425623281816,43.79560439560439,159.66849674970803,['IL6'],0.03579996033118454,0,0
401,embryonic organ development (GO:0048568),0.026101425623281816,43.79560439560439,159.66849674970803,['TNF'],0.03579996033118454,0,0
402,positive regulation of catabolic process (GO:0009896),0.026492273471440286,43.12987012987013,156.6003384261292,['TNF'],0.03606621388438653,0,0
403,regulation of viral genome replication (GO:0045069),0.026492273471440286,43.12987012987013,156.6003384261292,['TNF'],0.03606621388438653,0,0
404,regulation of gene silencing by miRNA (GO:0060964),0.026492273471440286,43.12987012987013,156.6003384261292,['PPARG'],0.03606621388438653,0,0
405,positive regulation of MAP kinase activity (GO:0043406),0.027273557473830964,41.857142857142854,150.7626325151401,['TNF'],0.036946937464549336,0,0
406,positive regulation of protein transport (GO:0051222),0.027273557473830964,41.857142857142854,150.7626325151401,['TNF'],0.036946937464549336,0,0
407,kidney development (GO:0001822),0.02766399371512237,41.24844720496895,147.9839017165653,['HAS2'],0.03720096954356309,0,0
408,negative regulation of viral process (GO:0048525),0.02766399371512237,41.24844720496895,147.9839017165653,['TNF'],0.03720096954356309,0,0
409,defense response to Gram-positive bacterium (GO:0050830),0.02766399371512237,41.24844720496895,147.9839017165653,['IL6'],0.03720096954356309,0,0
410,positive regulation of cellular protein localization (GO:1903829),0.028054292838003377,40.65714285714286,145.29291931699237,['TNF'],0.03754224102409211,0,0
411,gland development (GO:0048732),0.028054292838003377,40.65714285714286,145.29291931699237,['CEBPA'],0.03754224102409211,0,0
412,extrinsic apoptotic signaling pathway (GO:0097191),0.02844445487658815,40.08249496981891,142.68574756562285,['TNF'],0.037971966461464765,0,0
413,negative regulation of transcription by RNA polymerase II (GO:0000122),0.028516989958143134,9.437927663734115,33.57311754638458,"['PPARG', 'TNF']",0.03797662100963371,0,0
414,regulation of Rho protein signal transduction (GO:0035023),0.028834479875414456,39.523809523809526,140.15867684434946,['ARRB1'],0.03803108856469532,0,0
415,response to molecule of bacterial origin (GO:0002237),0.028834479875414456,39.523809523809526,140.15867684434946,['IL6'],0.03803108856469532,0,0
416,positive regulation of synaptic transmission (GO:0050806),0.028834479875414456,39.523809523809526,140.15867684434946,['TNF'],0.03803108856469532,0,0
417,defense response to Gram-negative bacterium (GO:0050829),0.028834479875414456,39.523809523809526,140.15867684434946,['IL6'],0.03803108856469532,0,0
418,regulation of cytokine-mediated signaling pathway (GO:0001959),0.02922436787889263,38.980430528375734,137.70820955371116,['TNF'],0.03845311563012188,0,0
419,positive regulation of lymphocyte proliferation (GO:0050671),0.029614118926114725,38.45173745173745,135.33104533059262,['IL6'],0.0387803938318169,0,0
420,positive regulation of T cell activation (GO:0050870),0.029614118926114725,38.45173745173745,135.33104533059262,['IL6'],0.0387803938318169,0,0
421,actomyosin structure organization (GO:0031032),0.030003733059445183,37.93714285714286,133.0240674608429,['ARRB1'],0.0389199367516388,0,0
422,regulation of T cell proliferation (GO:0042129),0.030003733059445183,37.93714285714286,133.0240674608429,['IL6'],0.0389199367516388,0,0
423,regulation of BMP signaling pathway (GO:0030510),0.030003733059445183,37.93714285714286,133.0240674608429,['PPARG'],0.0389199367516388,0,0
424,regulation of epithelial to mesenchymal transition (GO:0010717),0.030003733059445183,37.93714285714286,133.0240674608429,['IL6'],0.0389199367516388,0,0
425,positive regulation of phosphatidylinositol 3-kinase signaling (GO:0014068),0.03039321031347104,37.43609022556391,130.78433041717327,['TNF'],0.039240060263871064,0,0
426,positive regulation of tumor necrosis factor production (GO:0032760),0.03039321031347104,37.43609022556391,130.78433041717327,['IL6'],0.039240060263871064,0,0
427,negative regulation of apoptotic signaling pathway (GO:2001234),0.030782550739377516,36.94805194805195,128.6090483496386,['TNF'],0.03946480864022759,0,0
428,negative regulation of blood vessel morphogenesis (GO:2000181),0.030782550739377516,36.94805194805195,128.6090483496386,['PPARG'],0.03946480864022759,0,0
429,negative regulation of protein serine/threonine kinase activity (GO:0071901),0.030782550739377516,36.94805194805195,128.6090483496386,['CEBPA'],0.03946480864022759,0,0
430,negative regulation of NF-kappaB transcription factor activity (GO:0032088),0.031171754372239124,36.472527472527474,126.49558455333695,['ARRB1'],0.03954089222868648,0,0
431,positive regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032436),0.031171754372239124,36.472527472527474,126.49558455333695,['CEBPA'],0.03954089222868648,0,0
432,positive regulation of ubiquitin-dependent protein catabolic process (GO:2000060),0.031171754372239124,36.472527472527474,126.49558455333695,['CEBPA'],0.03954089222868648,0,0
433,negative regulation of cell cycle (GO:0045786),0.0315608212516243,36.00904159132007,124.44144169317283,['CEBPA'],0.03954089222868648,0,0
434,negative regulation of cellular component organization (GO:0051129),0.0315608212516243,36.00904159132007,124.44144169317283,['TNF'],0.03954089222868648,0,0
435,positive regulation of cell adhesion (GO:0045785),0.0315608212516243,36.00904159132007,124.44144169317283,['TNF'],0.03954089222868648,0,0
436,negative regulation of cellular response to growth factor stimulus (GO:0090288),0.0315608212516243,36.00904159132007,124.44144169317283,['PPARG'],0.03954089222868648,0,0
437,negative regulation of extrinsic apoptotic signaling pathway (GO:2001237),0.0315608212516243,36.00904159132007,124.44144169317283,['TNF'],0.03954089222868648,0,0
438,regulation of NIK/NF-kappaB signaling (GO:1901222),0.0315608212516243,36.00904159132007,124.44144169317283,['TNF'],0.03954089222868648,0,0
439,regulation of protein localization to plasma membrane (GO:1903076),0.0315608212516243,36.00904159132007,124.44144169317283,['TNF'],0.03954089222868648,0,0
440,positive regulation of tumor necrosis factor superfamily cytokine production (GO:1903557),0.03194975141989611,35.55714285714286,122.44425280744703,['IL6'],0.03993718927487014,0,0
441,regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0000079),0.032338544922317344,35.116402116402114,120.50177299317811,['CEBPA'],0.04033151861059986,0,0
442,regulation of Notch signaling pathway (GO:0008593),0.032727201789121446,34.68641114982579,118.611871734907,['ARRB1'],0.040723893628997275,0,0
443,response to insulin (GO:0032868),0.03311572207601827,34.26678141135972,116.772525740896,['PPARG'],0.04109119191105702,0,0
444,regulation of apoptotic process (GO:0042981),0.03317179856092603,8.672072072072073,29.537556218999796,"['IL6', 'TNF']",0.04109119191105702,0,0
445,negative regulation of defense response (GO:0031348),0.03350410581625606,33.857142857142854,114.98181239681574,['PPARG'],0.041316722419149854,0,0
446,positive regulation of protein catabolic process (GO:0045732),0.03350410581625606,33.857142857142854,114.98181239681574,['TNF'],0.041316722419149854,0,0
447,response to interleukin-1 (GO:0070555),0.03389235304552857,33.457142857142856,113.23790361856584,['HAS2'],0.0416089155692873,0,0
448,positive regulation of proteasomal protein catabolic process (GO:1901800),0.03389235304552857,33.457142857142856,113.23790361856584,['CEBPA'],0.0416089155692873,0,0
449,regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043281),0.035056276120956284,32.311688311688314,108.27002521488092,['TNF'],0.04284655970339102,0,0
450,post-Golgi vesicle-mediated transport (GO:0006892),0.035056276120956284,32.311688311688314,108.27002521488092,['ARRB1'],0.04284655970339102,0,0
451,positive regulation of binding (GO:0051099),0.03544397773863309,31.947030497592294,106.6967538219128,['PPARG'],0.04322436309589401,0,0
452,positive regulation of transport (GO:0051050),0.03583154305979738,31.590476190476192,105.16237910185853,['TNF'],0.04360032894444372,0,0
453,regulation of lipid metabolic process (GO:0019216),0.036218972118804385,31.24175824175824,103.66553385683846,['PPARG'],0.04387760939502734,0,0
454,regulation of peptidyl-tyrosine phosphorylation (GO:0050730),0.036218972118804385,31.24175824175824,103.66553385683846,['IL6'],0.04387760939502734,0,0
455,hemopoiesis (GO:0030097),0.03699342162417383,30.566820276497698,100.7792703363177,['CEBPA'],0.044717322842407925,0,0
456,regulation of MAP kinase activity (GO:0043405),0.03815407494862228,29.607142857142858,96.7005617556944,['TNF'],0.046019169345926,0,0
457,regulation of neuron apoptotic process (GO:0043523),0.03854068730993136,29.30044182621502,95.40343353076332,['TNF'],0.046383759344556345,0,0
458,positive regulation of translation (GO:0045727),0.03931350415205654,28.705627705627705,92.89678500716381,['IL6'],0.04721053992059192,0,0
459,epithelial cell differentiation (GO:0030855),0.039699708710484755,28.417142857142856,91.68539448196991,['PPARG'],0.04746704302340568,0,0
460,positive regulation of protein localization to membrane (GO:1905477),0.039699708710484755,28.417142857142856,91.68539448196991,['TNF'],0.04746704302340568,0,0
461,positive regulation of cellular protein metabolic process (GO:0032270),0.04008577742562173,28.134370579915135,90.5007775576607,['IL6'],0.04761809413410789,0,0
